factor,gene,protein_name,loading
13,Herc3,hect domain and RLD 3,-0.015509471454034668
13,Lnpep,leucyl/cystinyl aminopeptidase,-0.015511488588148556
13,Gigyf2,GRB10 interacting GYF protein 2,-0.015528229516247952
13,mt-Nd1,NADH dehydrogenase subunit 1,-0.015546357548200308
13,Tspan7,tetraspanin 7,-0.015556854592565717
13,Ncoa2,nuclear receptor coactivator 2,-0.015621422620788583
13,Srsf11,serine and arginine-rich splicing factor 11,-0.015658660589133445
13,Ric1,RAB6A GEF complex partner 1,-0.01571739836832297
13,Acer3,alkaline ceramidase 3,-0.015728717460253592
13,Cyth1,cytohesin 1,-0.015729695202765938
13,Nrf1,nuclear respiratory factor 1,-0.0157664400055286
13,Marchf6,membrane associated ring-CH-type finger 6,-0.01577096283535992
13,Rpl38,ribosomal protein L38,-0.01578506076696726
13,Sbno1,strawberry notch 1,-0.01578887680866457
13,Fau,FAU ubiquitin like and ribosomal protein S30 fusion,-0.01579244807074989
13,Kmt2a,lysine (K)-specific methyltransferase 2A,-0.0157939013828114
13,Thoc2,THO complex 2,-0.015837631479707664
13,Ralgps2,Ral GEF with PH domain and SH3 binding motif 2,-0.015866212859929982
13,Tpr,"translocated promoter region, nuclear basket protein",-0.015889035204362415
13,Sphkap,"SPHK1 interactor, AKAP domain containing",-0.015897429633108015
13,Pdzd2,PDZ domain containing 2,-0.01601477622909272
13,Cenpp,centromere protein P,-0.016035307019947657
13,Rlf,rearranged L-myc fusion sequence,-0.016080072236776734
13,Jph4,junctophilin 4,-0.016086828990053634
13,Septin3,septin 3,-0.016090807465784687
13,Nhsl2,NHS like 2,-0.016111441333261155
13,Wscd2,WSC domain containing 2,-0.016123023198542315
13,Nfat5,nuclear factor of activated T cells 5,-0.016126945962239715
13,6820431F20Rik,cadherin 11 pseudogene,-0.016233442588101926
13,Tiam1,T cell lymphoma invasion and metastasis 1,-0.01624476947197151
13,Ndufa4,"Ndufa4, mitochondrial complex associated",-0.01637223868953294
13,Kdm4c,lysine (K)-specific demethylase 4C,-0.016409669225172143
13,Gucy1b1,"guanylate cyclase 1, soluble, beta 1",-0.016426565530786245
13,Phc3,polyhomeotic 3,-0.016438773525638887
13,St8sia4,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4",-0.016440936793418997
13,Lrba,LPS-responsive beige-like anchor,-0.016454088244707052
13,Pip5k1b,"phosphatidylinositol-4-phosphate 5-kinase, type 1 beta",-0.01648293131861857
13,Snx24,sorting nexing 24,-0.016491921092751303
13,Rpl21,ribosomal protein L21,-0.01650642482037298
13,Lncpint,"long non-protein coding RNA, Trp53 induced transcript",-0.016591309056211204
13,Mapkap1,mitogen-activated protein kinase associated protein 1,-0.016699975556197205
13,Ubr3,ubiquitin protein ligase E3 component n-recognin 3,-0.01670540962257605
13,Map2k5,mitogen-activated protein kinase kinase 5,-0.016713074113843786
13,Trrap,transformation/transcription domain-associated protein,-0.016741784046234814
13,Ttc17,tetratricopeptide repeat domain 17,-0.01676110199263764
13,Cck,cholecystokinin,-0.016838011068114205
13,Tnpo1,transportin 1,-0.016868600235715344
13,Atf6,activating transcription factor 6,-0.016892470717133373
13,Xrcc4,X-ray repair complementing defective repair in Chinese hamster cells 4,-0.017043325102100076
13,Ipo11,importin 11,-0.01715801293118879
13,Svop,SV2 related protein,-0.017207490182679305
13,St18,suppression of tumorigenicity 18,-0.017218665422470976
13,Rpl13,ribosomal protein L13,-0.017244579094282828
13,Kpna1,karyopherin subunit alpha 1,-0.017345913532668896
13,Sfpq,splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated),-0.01734896245751676
13,Slc44a5,"solute carrier family 44, member 5",-0.017411804407794194
13,Rpl30,ribosomal protein L30,-0.017445767049767535
13,Cnot4,"CCR4-NOT transcription complex, subunit 4",-0.01747460794608613
13,Gm30092,"predicted gene, 30092",-0.01756146218347918
13,B230334C09Rik,RIKEN cDNA B230334C09 gene,-0.01757916546998997
13,Adnp,activity-dependent neuroprotective protein,-0.01765620674736508
13,Fbxo11,F-box protein 11,-0.01768566582365582
13,Arid1b,AT-rich interaction domain 1B,-0.01775260304399817
13,Myo5b,myosin VB,-0.01783025378047761
13,Syne1,"spectrin repeat containing, nuclear envelope 1",-0.0179009199826575
13,Tmsb4x,"thymosin, beta 4, X chromosome",-0.01791029599667204
13,Pias2,protein inhibitor of activated STAT 2,-0.01798542873465109
13,Cdip1,cell death inducing Trp53 target 1,-0.017990928212192742
13,Sort1,sortilin 1,-0.017993882331720217
13,Cnot2,"CCR4-NOT transcription complex, subunit 2",-0.018017065247123654
13,Bcl11b,B cell leukemia/lymphoma 11B,-0.018063221012117096
13,Pnisr,PNN interacting serine/arginine-rich,-0.018138668606695135
13,Pde7a,phosphodiesterase 7A,-0.01819200415203294
13,Tmem161b,transmembrane protein 161B,-0.018307156582397968
13,Sgsm2,small G protein signaling modulator 2,-0.018372471984624137
13,Pura,purine rich element binding protein A,-0.01840304033694849
13,Top2b,topoisomerase (DNA) II beta,-0.018415401965103634
13,Mapk10,mitogen-activated protein kinase 10,-0.01842396610542448
13,Setd5,SET domain containing 5,-0.01844762763894299
13,Elapor1,endosome-lysosome associated apoptosis and autophagy regulator 1,-0.018453125933886944
13,Dock3,dedicator of cyto-kinesis 3,-0.018547891615280268
13,Dennd1b,DENN domain containing 1B,-0.01856134693773866
13,Ahi1,Abelson helper integration site 1,-0.018596573594002734
13,Wdr7,WD repeat domain 7,-0.018743897881300577
13,Nipa1,non imprinted in Prader-Willi/Angelman syndrome 1 homolog (human),-0.018746466883776753
13,Ap3b1,"adaptor-related protein complex 3, beta 1 subunit",-0.01875145246826998
13,Tspan13,tetraspanin 13,-0.018772385915284642
13,Shisa9,shisa family member 9,-0.01880565100838607
13,Ube3c,ubiquitin protein ligase E3C,-0.018821217775237535
13,Usp32,ubiquitin specific peptidase 32,-0.01888103868743106
13,Srrm1,serine/arginine repetitive matrix 1,-0.018927163686353998
13,Arih1,ariadne RBR E3 ubiquitin protein ligase 1,-0.01901371702991616
13,Ints6,integrator complex subunit 6,-0.01902612742367312
13,Ywhaz,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide",-0.019257173904735546
13,Eml6,echinoderm microtubule associated protein like 6,-0.01929162210177065
13,Cdk12,cyclin dependent kinase 12,-0.019300970448146083
13,Rps6ka2,"ribosomal protein S6 kinase, polypeptide 2",-0.01941089403669542
13,Ogdh,oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide),-0.019454928730732422
13,Sh3rf3,SH3 domain containing ring finger 3,-0.019495730405473036
13,Zswim5,zinc finger SWIM-type containing 5,-0.01953197172388538
13,Arfgef1,ARF guanine nucleotide exchange factor 1,-0.019614643084199954
13,Uri1,"URI1, prefoldin-like chaperone",-0.019625597429631537
13,Gpc4,glypican 4,-0.01968227097057817
13,Foxj3,forkhead box J3,-0.01975427358077129
13,Zfp280d,zinc finger protein 280D,-0.019874794156565748
13,Gm28376,predicted gene 28376,-0.01992655316610619
13,Mat2a,methionine adenosyltransferase 2A,-0.020032074962320203
13,Appl1,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1",-0.020037175947588023
13,Icam5,"intercellular adhesion molecule 5, telencephalin",-0.020082397372937412
13,Celf5,"CUGBP, Elav-like family member 5",-0.020099416674058866
13,Btbd3,BTB domain containing 3,-0.02011318748293817
13,Clip1,CAP-GLY domain containing linker protein 1,-0.020208447020796858
13,Xpo1,exportin 1,-0.0202099072263127
13,Kcnk10,"potassium channel, subfamily K, member 10",-0.020246786032468354
13,Strn3,"striatin, calmodulin binding protein 3",-0.020266132717360254
13,Asb3,ankyrin repeat and SOCS box-containing 3,-0.020284622543699747
13,Abr,active BCR-related gene,-0.020308638124167947
13,Sema5a,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A",-0.020339119210142337
13,Pja2,praja ring finger ubiquitin ligase 2,-0.020451297430496493
13,9330159F19Rik,RIKEN cDNA 9330159F19 gene,-0.020478261413293935
13,Acap2,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2",-0.02050672764092725
13,Sh3bp5,SH3-domain binding protein 5 (BTK-associated),-0.020540845235708625
13,Rap1a,RAS-related protein 1a,-0.020578501273513412
13,Rasal2,RAS protein activator like 2,-0.020678366286447706
13,Dnajc1,DnaJ heat shock protein family (Hsp40) member C1,-0.02071106812041773
13,Kmt2c,lysine (K)-specific methyltransferase 2C,-0.02090118830391567
13,Csgalnact1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,-0.020922093021230093
13,Greb1l,growth regulation by estrogen in breast cancer-like,-0.020997575080266645
13,Klhl32,kelch-like 32,-0.021025184808617942
13,Yme1l1,YME1-like 1 (S. cerevisiae),-0.02105131176721362
13,Ccdc88a,coiled coil domain containing 88A,-0.02118391824888677
13,Mindy3,MINDY lysine 48 deubiquitinase 3,-0.02121996587411576
13,Senp6,SUMO/sentrin specific peptidase 6,-0.021321851809249774
13,Cnot6l,"CCR4-NOT transcription complex, subunit 6-like",-0.021392693797249156
13,Pde8b,phosphodiesterase 8B,-0.02140433238017406
13,Ptbp2,polypyrimidine tract binding protein 2,-0.021412394665180794
13,Rps27a,ribosomal protein S27A,-0.021435671019688907
13,Usp34,ubiquitin specific peptidase 34,-0.02144607283993349
13,Plekha5,"pleckstrin homology domain containing, family A member 5",-0.021458804312691822
13,Hnrnpu,heterogeneous nuclear ribonucleoprotein U,-0.02147580523939751
13,Atp11b,"ATPase, class VI, type 11B",-0.021574647446165746
13,Thsd7a,"thrombospondin, type I, domain containing 7A",-0.021575517170167022
13,Lrch1,leucine-rich repeats and calponin homology (CH) domain containing 1,-0.021580978745155126
13,Prmt8,protein arginine N-methyltransferase 8,-0.02162487946644897
13,Dzip3,"DAZ interacting protein 3, zinc finger",-0.02170761888485308
13,Ano3,anoctamin 3,-0.02172381337570651
13,Myo9a,myosin IXa,-0.021785360407425812
13,Prkd1,protein kinase D1,-0.021795219580508892
13,Arid4b,AT-rich interaction domain 4B,-0.021891752096405048
13,Slf2,SMC5-SMC6 complex localization factor 2,-0.021974068320083882
13,Syn2,synapsin II,-0.022023893939503526
13,Pspc1,paraspeckle protein 1,-0.022069326848602543
13,Mical2,"microtubule associated monooxygenase, calponin and LIM domain containing 2",-0.022121740717571635
13,Btaf1,B-TFIID TATA-box binding protein associated factor 1,-0.022162020391428457
13,Cog5,component of oligomeric golgi complex 5,-0.022189803252523177
13,Dgkd,"diacylglycerol kinase, delta",-0.02228411539962396
13,Qrich1,glutamine-rich 1,-0.022291615904256785
13,Zmym2,"zinc finger, MYM-type 2",-0.022308716207910844
13,Fkbp1a,FK506 binding protein 1a,-0.022397860525330476
13,Fbxo34,F-box protein 34,-0.022425641273134875
13,Pou2f1,"POU domain, class 2, transcription factor 1",-0.022429106924565602
13,Rpl11,ribosomal protein L11,-0.022442953803072353
13,Eif4a2,eukaryotic translation initiation factor 4A2,-0.02246824213110962
13,Atrn,attractin,-0.022524295888583335
13,Ythdf3,YTH N6-methyladenosine RNA binding protein 3,-0.022542206095709956
13,Mapk1,mitogen-activated protein kinase 1,-0.02255800702860585
13,Tanc1,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1",-0.022703956748363896
13,Adcy2,adenylate cyclase 2,-0.022804265019521885
13,Nrd1,Unknown protein for Nrd1,-0.02281666228009615
13,Sec24b,"SEC24 homolog B, COPII coat complex component",-0.02291783608247726
13,Lmo7,LIM domain only 7,-0.02294466133074587
13,Shprh,SNF2 histone linker PHD RING helicase,-0.02300153844855659
13,Cep170,centrosomal protein 170,-0.02307114774555052
13,Ptprz1,"protein tyrosine phosphatase receptor type Z, polypeptide 1",-0.023135642179937632
13,Tdrd3,tudor domain containing 3,-0.02315879298770674
13,Plppr1,phospholipid phosphatase related 1,-0.023174614799944707
13,Rasa1,RAS p21 protein activator 1,-0.023183503670347518
13,Cox8a,cytochrome c oxidase subunit 8A,-0.02319892723391545
13,Jmjd1c,jumonji domain containing 1C,-0.023233808029697194
13,Cemip,"cell migration inducing protein, hyaluronan binding",-0.02328069911662905
13,Zfc3h1,"zinc finger, C3H1-type containing",-0.023349610457130365
13,Gnal,"guanine nucleotide binding protein, alpha stimulating, olfactory type",-0.02336800588549253
13,Cnnm2,cyclin M2,-0.023585328352150863
13,Ica1,islet cell autoantigen 1,-0.023637937221198328
13,Ewsr1,Ewing sarcoma breakpoint region 1,-0.023712700245331723
13,Mrtfb,myocardin related transcription factor B,-0.023828677678865384
13,Jarid2,jumonji and AT-rich interaction domain containing 2,-0.023868836442436925
13,Mark3,MAP/microtubule affinity regulating kinase 3,-0.02393626075360208
13,Bdp1,"B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB",-0.02394998368182082
13,Fam120c,"family with sequence similarity 120, member C",-0.023955669207457755
13,Nfx1,"nuclear transcription factor, X-box binding 1",-0.024061112746893768
13,Zfp207,zinc finger protein 207,-0.024099687248439566
13,Arhgap39,Rho GTPase activating protein 39,-0.024336988250755396
13,Mmd,monocyte to macrophage differentiation-associated,-0.02441038260269515
13,Mt3,metallothionein 3,-0.024509080437164623
13,Snx13,sorting nexin 13,-0.024648433774874946
13,Riok3,RIO kinase 3,-0.02468394037924793
13,Slc24a4,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 4",-0.024692960679681162
13,Chd2,chromodomain helicase DNA binding protein 2,-0.024778003375768912
13,Bin1,bridging integrator 1,-0.024885791209899855
13,Herc1,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1,-0.024904606386938515
13,Gpatch8,G patch domain containing 8,-0.024991869716783976
13,Rnf112,ring finger protein 112,-0.024997276424934354
13,Zfp652,zinc finger protein 652,-0.02523869001009899
13,Cap2,cyclase associated actin cytoskeleton regulatory protein 2,-0.025290759250726356
13,Matr3,matrin 3,-0.025316530835691246
13,Tab2,TGF-beta activated kinase 1/MAP3K7 binding protein 2,-0.02557543541275869
13,Hnrnpdl,heterogeneous nuclear ribonucleoprotein D-like,-0.025654683725383536
13,Zdhhc17,"zinc finger, DHHC domain containing 17",-0.02566098862983403
13,Slc9a7,"solute carrier family 9 (sodium/hydrogen exchanger), member 7",-0.02573825346533635
13,Ehmt1,euchromatic histone methyltransferase 1,-0.025806309525669036
13,Vav3,vav 3 oncogene,-0.025809112425577097
13,Adamts17,ADAM metallopeptidase with thrombospondin type 1 motif 17,-0.02582671282260317
13,Setd2,SET domain containing 2,-0.025872625409392006
13,Limch1,LIM and calponin homology domains 1,-0.026084079203051863
13,Ankrd17,ankyrin repeat domain 17,-0.026085850192192426
13,Ube3a,ubiquitin protein ligase E3A,-0.026338012450483176
13,R3hdm1,R3H domain containing 1,-0.026343644365828412
13,Fth1,ferritin heavy polypeptide 1,-0.026353277997840874
13,Uxs1,UDP-glucuronate decarboxylase 1,-0.026362015746312622
13,Atp2c1,"ATPase, Ca++-sequestering",-0.02637300981033881
13,Jph1,junctophilin 1,-0.026389031605083022
13,Ablim2,actin-binding LIM protein 2,-0.02640752812794972
13,Stxbp6,syntaxin binding protein 6 (amisyn),-0.026436059998029064
13,Kcnj6,"potassium inwardly-rectifying channel, subfamily J, member 6",-0.026452477853213217
13,Cbl,Casitas B-lineage lymphoma,-0.026521394948387938
13,Dpf3,double PHD fingers 3,-0.026618880403645157
13,Atp2b2,"ATPase, Ca++ transporting, plasma membrane 2",-0.026682540953682186
13,Dmxl2,Dmx-like 2,-0.02671252904980209
13,Spag9,sperm associated antigen 9,-0.02687576022059849
13,Sgce,"sarcoglycan, epsilon",-0.026989162092653677
13,Tcf12,transcription factor 12,-0.027008511733865134
13,F730043M19Rik,RIKEN cDNA F730043M19 gene,-0.027028412860759198
13,Ppp1r16b,"protein phosphatase 1, regulatory subunit 16B",-0.02706259791315014
13,Itsn1,intersectin 1 (SH3 domain protein 1A),-0.02706360387655539
13,Kat6b,K(lysine) acetyltransferase 6B,-0.027175558199306008
13,Aff4,"AF4/FMR2 family, member 4",-0.027250834444871568
13,Abca5,"ATP-binding cassette, sub-family A member 5",-0.027408108599769783
13,Abi1,abl interactor 1,-0.027430970028022042
13,Glce,glucuronyl C5-epimerase,-0.027467208260262808
13,Rpl9,ribosomal protein L9,-0.027527706918667943
13,Il1rap,interleukin 1 receptor accessory protein,-0.027602411479824132
13,Stag1,STAG1 cohesin complex component,-0.02760256925440111
13,Npnt,nephronectin,-0.027794208975424572
13,Srsf1,serine and arginine-rich splicing factor 1,-0.02779757336719032
13,Rgl1,"ral guanine nucleotide dissociation stimulator,-like 1",-0.027964422052483468
13,Vps13c,vacuolar protein sorting 13C,-0.0280513108060243
13,Cdk17,cyclin dependent kinase 17,-0.028053299812896972
13,Cd2ap,CD2-associated protein,-0.0281895011146255
13,Rundc3b,RUN domain containing 3B,-0.02819230039250712
13,Adcy9,adenylate cyclase 9,-0.02835825767543338
13,Ak5,adenylate kinase 5,-0.028628558287775104
13,Iqsec2,IQ motif and Sec7 domain 2,-0.028721522758602538
13,Rpl17,ribosomal protein L17,-0.028738832378207735
13,Rimbp2,RIMS binding protein 2,-0.028931032122557338
13,St6galnac3,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",-0.029061185036088823
13,Prox1,prospero homeobox 1,-0.029111292938010274
13,Tmeff2,transmembrane protein with EGF-like and two follistatin-like domains 2,-0.029151695893865813
13,Ralgapa2,"Ral GTPase activating protein, alpha subunit 2 (catalytic)",-0.029271350140235186
13,Ythdc1,YTH domain containing 1,-0.02936424828987927
13,Pkd1,"polycystin 1, transient receptor potential channel interacting",-0.029400879058945926
13,Mboat2,membrane bound O-acyltransferase domain containing 2,-0.029664919012371064
13,Susd4,sushi domain containing 4,-0.02968909091841228
13,Plekhg5,"pleckstrin homology domain containing, family G (with RhoGef domain) member 5",-0.029745663731426345
13,Cbx6,chromobox 6,-0.02976964502250331
13,Rplp1,ribosomal protein lateral stalk subunit P1,-0.029799760526310084
13,Adamts3,ADAM metallopeptidase with thrombospondin type 1 motif 3,-0.029885708531737262
13,Rapgef6,Rap guanine nucleotide exchange factor (GEF) 6,-0.02989100031973081
13,Mkx,mohawk homeobox,-0.030239510760247112
13,Atp8a1,ATPase phospholipid transporting 8A1,-0.03036688607651429
13,Brinp1,bone morphogenic protein/retinoic acid inducible neural specific 1,-0.030413114660903042
13,Rnf169,ring finger protein 169,-0.03061238089457836
13,Slc16a7,"solute carrier family 16 (monocarboxylic acid transporters), member 7",-0.030877943520640088
13,Dctn1,dynactin 1,-0.031092590194802698
13,Tnrc6b,trinucleotide repeat containing 6b,-0.03130622865709621
13,Hace1,"HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1",-0.031316572180651064
13,Lpgat1,lysophosphatidylglycerol acyltransferase 1,-0.0315985594705076
13,Slc4a4,"solute carrier family 4 (anion exchanger), member 4",-0.032088864709206744
13,Dlg4,discs large MAGUK scaffold protein 4,-0.03209877974586207
13,Ntrk3,"neurotrophic tyrosine kinase, receptor, type 3",-0.032150660400697584
13,Trim37,tripartite motif-containing 37,-0.032221633522181145
13,Trim9,tripartite motif-containing 9,-0.03228431777426189
13,Tmem108,transmembrane protein 108,-0.032286641436766045
13,Epb41l1,erythrocyte membrane protein band 4.1 like 1,-0.03230943350855563
13,Cracdl,capping protein inhibiting regulator of actin like,-0.032386525486265964
13,Camk2b,"calcium/calmodulin-dependent protein kinase II, beta",-0.032411672920055756
13,Trpc6,"transient receptor potential cation channel, subfamily C, member 6",-0.03301486008651566
13,Fubp1,far upstream element (FUSE) binding protein 1,-0.03303572830663575
13,Smoc2,SPARC related modular calcium binding 2,-0.0331314326170326
13,Adgrb1,adhesion G protein-coupled receptor B1,-0.03324165658069303
13,Cpsf6,cleavage and polyadenylation specific factor 6,-0.03351712058587621
13,Rps15,ribosomal protein S15,-0.033519941113496265
13,Itga8,integrin alpha 8,-0.03352984173674811
13,Rbm26,RNA binding motif protein 26,-0.0336537779363294
13,Huwe1,"HECT, UBA and WWE domain containing 1",-0.03373028739787952
13,Csnk1g1,"casein kinase 1, gamma 1",-0.03401429706824048
13,Ddx5,DEAD box helicase 5,-0.03401718681117051
13,Ssbp3,single-stranded DNA binding protein 3,-0.03407599548029671
13,Herc2,HECT and RLD domain containing E3 ubiquitin protein ligase 2,-0.03409198855271914
13,Dgkg,"diacylglycerol kinase, gamma",-0.03438315987439539
13,Myef2,"myelin basic protein expression factor 2, repressor",-0.03439325377286033
13,Papola,poly (A) polymerase alpha,-0.03440279704838511
13,Pcsk5,proprotein convertase subtilisin/kexin type 5,-0.03466004606606665
13,Cpeb4,cytoplasmic polyadenylation element binding protein 4,-0.03467288723403547
13,Zfr,zinc finger RNA binding protein,-0.03501304020693524
13,Krit1,"KRIT1, ankyrin repeat containing",-0.03509677528280559
13,Srcap,Snf2-related CREBBP activator protein,-0.03524961387929687
13,Mtf2,metal response element binding transcription factor 2,-0.035438665170826764
13,Pcbp2,poly(rC) binding protein 2,-0.035724842564597264
13,Gabra4,gamma-aminobutyric acid type A receptor subunit alpha 4,-0.03576044915492851
13,Ppm1h,protein phosphatase 1H (PP2C domain containing),-0.0362324479367297
13,Pde7b,phosphodiesterase 7B,-0.03661113477777437
13,Maml2,mastermind like transcriptional coactivator 2,-0.03663358472980812
13,Stxbp5,syntaxin binding protein 5 (tomosyn),-0.03744674146659617
13,Ahcyl2,S-adenosylhomocysteine hydrolase-like 2,-0.03771792039618974
13,Hnrnph1,heterogeneous nuclear ribonucleoprotein H1,-0.03785868640272227
13,Srek1,splicing regulatory glutamine/lysine-rich protein 1,-0.037945619783625845
13,Lcorl,ligand dependent nuclear receptor corepressor-like,-0.03797383119556037
13,Cecr2,"CECR2, histone acetyl-lysine reader",-0.038093513823717944
13,Adcy1,adenylate cyclase 1,-0.03854673492985304
13,Prdm5,PR domain containing 5,-0.03875103686379817
13,Epha7,Eph receptor A7,-0.038762339978724115
13,Syt17,synaptotagmin XVII,-0.039020935373652074
13,Osbpl9,oxysterol binding protein-like 9,-0.03974069376235761
13,Tsga10,testis specific 10,-0.039781650172431196
13,Birc6,baculoviral IAP repeat-containing 6,-0.04011676469979903
13,Pitpnm2,"phosphatidylinositol transfer protein, membrane-associated 2",-0.04045424785293287
13,Wipf3,"WAS/WASL interacting protein family, member 3",-0.04049177439035837
13,Spon1,"spondin 1, (f-spondin) extracellular matrix protein",-0.040524906696337834
13,Cdon,cell adhesion molecule-related/down-regulated by oncogenes,-0.0408841221255954
13,Zranb1,"zinc finger, RAN-binding domain containing 1",-0.04111366359331158
13,Hnrnpa2b1,heterogeneous nuclear ribonucleoprotein A2/B1,-0.04139790969363799
13,Miat,myocardial infarction associated transcript (non-protein coding),-0.04214340681627493
13,Synpr,synaptoporin,-0.04230998114324362
13,Fut8,fucosyltransferase 8,-0.042693459423609366
13,ENSMUSG00000095041,Unknown protein for ENSMUSG00000095041,-0.04271433532891428
13,Diaph2,diaphanous related formin 2,-0.04279413773694039
13,Mrtfa,myocardin related transcription factor A,-0.04298535138116329
13,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",-0.04341634908623772
13,Adgrb2,adhesion G protein-coupled receptor B2,-0.043587422342072656
13,Slit1,slit guidance ligand 1,-0.04370573037901801
13,Nsmf,NMDA receptor synaptonuclear signaling and neuronal migration factor,-0.043957658146975956
13,Wdr26,WD repeat domain 26,-0.04425669057790726
13,Sptbn1,"spectrin beta, non-erythrocytic 1",-0.045224109063893465
13,Elmod1,ELMO/CED-12 domain containing 1,-0.04629479766191817
13,Iqgap2,IQ motif containing GTPase activating protein 2,-0.05000403069210418
13,Wasf1,"WASP family, member 1",-0.0507512103682711
13,Uhrf2,"ubiquitin-like, containing PHD and RING finger domains 2",-0.051503539840668855
13,Armc8,armadillo repeat containing 8,-0.0548045487978411
13,Dgkh,"diacylglycerol kinase, eta",-0.06295455148612736
13,Glis3,GLIS family zinc finger 3,-0.06400046650719403
13,Lyst,lysosomal trafficking regulator,-0.0643607960243092
