names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Microglia NN (for_DEGs),mean_expr_Rest (for_DEGs)
Ms4a6b,4.2897325,4.369435,1.7888840977831202e-05,5.303687047052019e-05,0.09559613319011816,0.014148148148148148,0.17441784,0.009176779
Rasa4,4.286872,3.7953148,1.812068438938928e-05,5.370646255712441e-05,0.11278195488721804,0.03388888888888889,0.20824166,0.016537573
Pon3,4.2781425,4.3490467,1.8845932019379893e-05,5.580057227115567e-05,0.09559613319011816,0.014444444444444444,0.17462838,0.0093189655
Cd68,4.2706327,4.059657,1.9491900119295292e-05,5.7675075014366754e-05,0.09989258861439312,0.01937037037037037,0.18897721,0.0123970425
Arhgef6,4.2651305,2.15839,1.9978546878556143e-05,5.906949324678737e-05,0.23093447905477982,0.19074074074074074,0.44398254,0.117958784
Zfp69,4.2577367,4.417681,2.0650710607912262e-05,6.0969629055554607e-05,0.09774436090225563,0.01737037037037037,0.17660166,0.008997004
Hvcn1,4.244685,5.183533,2.1890057499414893e-05,6.450820848972123e-05,0.08915145005370569,0.00811111111111111,0.16112705,0.004799375
Zmiz1,4.2258253,1.4546068,2.380666508651811e-05,7.001807036720026e-05,0.3544575725026853,0.39911111111111114,0.70323676,0.31645513
Icam1,4.2168255,5.2282953,2.4776575923394005e-05,7.27830540135123e-05,0.08807733619763695,0.007481481481481481,0.16068892,0.004639429
Gm13710,4.2074986,3.748515,2.582128401285413e-05,7.571125070115567e-05,0.11385606874328678,0.036925925925925925,0.21302347,0.017509859
Ddx60,4.190404,3.7973638,2.7845800971210407e-05,8.149620652395422e-05,0.09881847475832438,0.01974074074074074,0.18698993,0.014680567
Ostf1,4.1768565,2.3823855,2.9556514966419753e-05,8.63900312354725e-05,0.16756176154672395,0.10214814814814815,0.3069255,0.06662939
Notch2,4.1647167,1.8421282,3.117392483742399e-05,9.097896821783236e-05,0.22771213748657357,0.18281481481481482,0.42647433,0.1383152
1700017B05Rik,4.149375,3.3803883,3.3338411950968134e-05,9.71165577973237e-05,0.11922663802363051,0.04425925925925926,0.21395358,0.02265065
Map3k5,4.139674,1.2095735,3.477991093452204e-05,0.00010117313054136702,0.38131041890440387,0.4661111111111111,0.76413447,0.402807
Slc25a45,4.1393085,4.4855704,3.483541997021945e-05,0.00010132363440136357,0.09129967776584318,0.012666666666666666,0.16675726,0.008067783
Adam17,4.133002,1.9937633,3.580557134237628e-05,0.00010406659837421859,0.27604726100966703,0.26522222222222225,0.53730434,0.1643422
Glrp1,4.125114,5.399554,3.705511101981495e-05,0.0001076400900651273,0.08592910848549946,0.007074074074074074,0.1605362,0.0041169645
Kcnk6,4.1235185,4.6862016,3.7312885521298207e-05,0.00010836545978786023,0.09237379162191192,0.014222222222222223,0.16743463,0.007054889
Rasal3,4.119351,5.0566564,3.799408903670764e-05,0.0001102842359745419,0.08700322234156821,0.008333333333333333,0.15925585,0.0051737693
Ptpn6,4.118679,4.5706973,3.8105005046868565e-05,0.0001105703548174253,0.09022556390977443,0.011851851851851851,0.16363548,0.0074534677
Nfatc2,4.1073704,2.4110706,4.001891902023323e-05,0.00011596121579571517,0.20515574650912996,0.15688888888888888,0.38457653,0.08450491
Arhgef40,4.0944204,2.5737624,4.2322600785341295e-05,0.00012242526462505335,0.1439312567132116,0.07448148148148148,0.25875685,0.048412398
Crybb1,4.0801864,4.5008664,4.499958060141871e-05,0.00013000093869047636,0.08915145005370569,0.011444444444444445,0.16712308,0.008001978
Tal1,4.0785,4.811066,4.532724396147311e-05,0.00013087718087736755,0.08807733619763695,0.01037037037037037,0.16186869,0.006239578
Eng,4.0763626,3.659302,4.574569569754374e-05,0.00013205703087591322,0.09559613319011816,0.018407407407407407,0.17616893,0.015131974
Aftph,4.0763273,1.1131986,4.575260597886977e-05,0.00013206279113247725,0.4253490870032223,0.5725555555555556,0.8848363,0.5053831
Mapk14,4.014357,0.90676033,5.960810012922214e-05,0.00017091768759707596,0.44038668098818473,0.6057407407407407,0.891681,0.56965345
Cd200r1,4.0015492,4.566705,6.292905888767633e-05,0.00018024771477580888,0.08700322234156821,0.010777777777777778,0.15669084,0.0071325973
Gm6277,3.993552,3.415116,6.509081557479283e-05,0.0001863204660162654,0.11278195488721804,0.04011111111111111,0.20754524,0.021392124
Gm43821,3.9859471,5.3075643,6.721145336016193e-05,0.0001921859903998671,0.08378088077336197,0.0076296296296296294,0.1558882,0.0042505404
Gm12185,3.9801676,5.0154843,6.886666338000177e-05,0.00019681421453101973,0.08378088077336197,0.007703703703703704,0.15230522,0.005073336
Il17ra,3.9775488,2.7606006,6.962934888716946e-05,0.00019886698603297656,0.14500537056928034,0.07903703703703703,0.2669375,0.044158623
Serpine2,3.9334295,1.5342375,8.374242695178442e-05,0.0002383390543580603,0.2781954887218045,0.25955555555555554,0.5504335,0.22587852
Asap3,3.9309015,2.8466985,8.462796395790925e-05,0.0002407828665342039,0.12244897959183673,0.05248148148148148,0.22422186,0.034344394
Myh9,3.9268563,1.6947519,8.606340039497358e-05,0.0002447373868782877,0.3200859291084855,0.34955555555555556,0.61700165,0.23397322
Gpr160,3.9220316,4.507676,8.780544269899784e-05,0.00024953275994945233,0.08807733619763695,0.013666666666666667,0.16239458,0.0077212695
Cradd,3.9066074,2.095405,9.36010931231314e-05,0.0002656100298044715,0.24704618689581095,0.22381481481481483,0.50144446,0.14181218
Fgd3,3.8982606,2.462636,9.688615817114505e-05,0.00027475789657611265,0.1514500537056928,0.08851851851851852,0.28481048,0.05805938
Rtn4rl1,3.8761327,1.361358,0.00010612984645994571,0.0003003063368132626,0.3576799140708915,0.4242962962962963,0.7050946,0.33545113
Ifnar2,3.8555923,2.0978847,0.00011544977369715666,0.0003259230320700357,0.23737916219119226,0.20881481481481481,0.45922205,0.12764737
Fcho2,3.836877,0.66620046,0.0001246087834326358,0.0003512629050393332,0.46509129967776586,0.6592592592592592,0.9536794,0.69577616
Cd164,3.817765,2.3198993,0.0001346660569572709,0.00037877912178811566,0.19871106337271752,0.15344444444444444,0.38342822,0.089468315
Slc37a2,3.784163,4.104288,0.00015422674012363326,0.000432169413611641,0.09129967776584318,0.020185185185185184,0.16655765,0.010481952
Man2b1,3.7729678,2.2344875,0.00016131712403795074,0.0004512378849572909,0.23093447905477982,0.2025925925925926,0.44295248,0.11192069
Plxdc1,3.7571714,2.5548003,0.00017184485426674647,0.00048013634544530283,0.16756176154672395,0.11344444444444444,0.3209502,0.06241636
Tnfrsf13b,3.7538083,4.7743974,0.0001741681414994728,0.0004865264541107011,0.08055853920515575,0.008925925925925926,0.14529297,0.0056977295
Arhgap27,3.7477062,3.870838,0.00017845907387694247,0.0004981503547759655,0.09774436090225563,0.02822222222222222,0.18205269,0.013556378
Txnip,3.74215,3.5319104,0.0001824525482285779,0.0005088220000936055,0.08915145005370569,0.01837037037037037,0.16029431,0.014918874
Piezo1,3.734415,3.456027,0.00018815197273477886,0.0005242957141328865,0.10741138560687433,0.03955555555555555,0.20467637,0.020485517
Sh3bp2,3.6962779,3.2218268,0.00021878354666741368,0.0006069916261180594,0.10204081632653061,0.03403703703703704,0.17670731,0.02050521
Parp9,3.6799233,3.1930459,0.00023330415668008204,0.000646143340547702,0.11493018259935553,0.049444444444444444,0.2136475,0.025710965
Hk3,3.6772237,4.8767,0.00023578627473733567,0.000652479629473966,0.08055853920515575,0.010592592592592593,0.15465724,0.005677013
Sh3pxd2a,3.6663945,1.6941067,0.00024599447860475227,0.0006798181261040516,0.3233082706766917,0.36477777777777776,0.6308897,0.24038531
Zc3hav1,3.6467512,3.4035883,0.0002655769560996941,0.0007322032434228177,0.09559613319011816,0.027666666666666666,0.17726597,0.018161628
Lamp2,3.646468,1.2547814,0.00026586966872845506,0.0007329350568106687,0.39097744360902253,0.4972962962962963,0.7754951,0.39944437
Cass4,3.6461496,4.8392863,0.0002661990644155267,0.0007337678355401315,0.079484425349087,0.010037037037037037,0.14231008,0.0053281523
Krcc1,3.6305847,2.1477304,0.00028277997022337515,0.0007783546199448976,0.22556390977443608,0.19733333333333333,0.44564,0.11930166
Trf,3.62502,1.06311,0.0002889389793159734,0.0007949002123702473,0.29860365198711064,0.2723333333333333,0.58223385,0.32071286
Gusb,3.6065779,2.6272268,0.0003102618663192666,0.0008519043887184439,0.14500537056928034,0.08733333333333333,0.27359563,0.049678367
3222401L13Rik,3.5762086,3.4018524,0.00034861355594557306,0.000953215248627002,0.09129967776584318,0.024444444444444446,0.16918075,0.017289668
Xiap,3.5747142,1.3755966,0.00035061083141097816,0.000958286343201402,0.3684210526315789,0.4514814814814815,0.73205066,0.34781492
Ap3b1,3.5712001,0.7634114,0.00035534929968494947,0.0009708424689918243,0.44683136412459723,0.6288518518518519,0.9063772,0.62547094
Pias1,3.5708838,0.55666,0.0003557786866137614,0.0009718179637401412,0.47368421052631576,0.6819259259259259,0.9660697,0.74505657
Map3k14,3.5703878,2.4745839,0.0003564532124039007,0.0009734625284371187,0.17185821697099893,0.12325925925925926,0.3215963,0.06602005
Gm2245,3.5453184,4.9512,0.00039213903907848443,0.0010677721909240856,0.07518796992481203,0.0074444444444444445,0.13542295,0.004676866
Snx20,3.5349212,4.435028,0.0004078968894913485,0.0011091497779999345,0.08055853920515575,0.013518518518518518,0.15175524,0.0075473962
Gnai2,3.5312355,1.8079985,0.00041362321084557137,0.0011236533894874636,0.23523093447905477,0.2091851851851852,0.44403857,0.14811003
Tcn2,3.5154164,2.8014464,0.0004390650392977178,0.001191083049563824,0.10096670247046187,0.03625925925925926,0.18414864,0.028590834
Sft2d2,3.5153687,3.0873876,0.000439143656652975,0.0011911760603942499,0.10311493018259936,0.03903703703703704,0.1834942,0.023419905
Itgb3,3.5115242,3.5202875,0.00044554508584340166,0.001207564702099274,0.09774436090225563,0.03322222222222222,0.17501381,0.016531907
Vwa5a,3.505017,2.9245052,0.00045657815434609663,0.0012360962223959312,0.10741138560687433,0.044148148148148145,0.1943814,0.02786879
Gm48614,3.4958806,5.5645456,0.00047250010617783984,0.0012768860357033648,0.0719656283566058,0.005,0.13585092,0.0030699703
Orai1,3.4952955,2.4878106,0.00047353698441118157,0.0012795594098077682,0.1439312567132116,0.08803703703703704,0.27434167,0.05474905
Prcp,3.4813678,2.2474287,0.0004988600390451063,0.0013460905050353491,0.21052631578947367,0.17962962962962964,0.39650476,0.097563766
Arrb2,3.4710572,2.4583523,0.0005184134193824319,0.001397168362969503,0.17508055853920515,0.12974074074074074,0.32387516,0.06727806
Tbc1d4,3.4543762,2.1169145,0.0005515675813401703,0.001483694154631132,0.19226638023630505,0.1527037037037037,0.3813507,0.10168119
Gm28286,3.4481356,5.1812325,0.0005644704617067867,0.001517490876044158,0.0719656283566058,0.005962962962962963,0.12914228,0.003792127
Pten,3.439425,0.40684807,0.0005829511414806109,0.0015662330938490167,0.49194414607948445,0.7185185185185186,1.0243242,0.8529402
Uvrag,3.4340093,0.79518586,0.0005947236343121982,0.0015973212373188517,0.43501611170784105,0.6121481481481481,0.8822153,0.5967134
Upk1b,3.4339929,4.569698,0.0005947599173567217,0.0015973212373188517,0.07626208378088077,0.010925925925925926,0.14091882,0.0063523166
Nlrp1a,3.4266632,5.3686423,0.000611046802816517,0.0016397510827603928,0.0719656283566058,0.0064444444444444445,0.124493204,0.00320362
Tpst2,3.415813,2.2325873,0.0006359188852876658,0.001704622949688705,0.21804511278195488,0.19214814814814815,0.41264763,0.103178084
Smarca2,3.403237,0.45568943,0.0006659247429546864,0.0017836321614027536,0.4897959183673469,0.6857407407407408,1.0079966,0.8192614
Ptpn18,3.401633,3.3660913,0.0006698451953186456,0.0017935964522383663,0.08915145005370569,0.025592592592592594,0.15634006,0.016278978
Evi2b,3.3898942,2.9984398,0.0006991960351866775,0.0018695788103757613,0.10955961331901182,0.04922222222222222,0.19862355,0.027123816
Pla2g15,3.3672702,2.6094887,0.0007591625740397219,0.0020260924080698576,0.15467239527389903,0.10529629629629629,0.28503692,0.052632235
Ncoa3,3.3667493,1.4536707,0.000760597893238356,0.002029721461050216,0.35875402792696026,0.44381481481481483,0.7234846,0.32756314
Rgs2,3.3415828,2.3616993,0.0008330213890762363,0.002217044841964983,0.158968850698174,0.11040740740740741,0.29873398,0.06554139
P2ry10b,3.3412666,5.153437,0.0008339709208840782,0.0022191323672167934,0.06981740064446831,0.005851851851851852,0.123609655,0.0036900274
Fhod1,3.339708,3.747675,0.0008386649956846624,0.002231181033073948,0.08270676691729323,0.019925925925925927,0.1510403,0.01206475
Niban1,3.3175762,3.5535982,0.0009080218666185699,0.0024090193084558625,0.08378088077336197,0.021444444444444443,0.15261576,0.013944082
Lpin2,3.3089046,1.1449081,0.0009366169379632599,0.002482432148655829,0.39312567132116005,0.5207777777777778,0.7791002,0.4274852
Wsb1,3.274879,1.2369611,0.0010570727858369743,0.0027871205726071532,0.38238453276047263,0.4965185185185185,0.7574967,0.39248943
Med13l,3.269734,0.2750071,0.0010764866565349304,0.0028366378798758045,0.49194414607948445,0.7312592592592593,1.032496,0.91399896
Sqor,3.2651265,3.8372142,0.0010941519551458145,0.0028820569586087675,0.07626208378088077,0.014333333333333333,0.13995072,0.01045515
Sh2b2,3.2627804,2.9305997,0.001103249727362178,0.0029051666184066764,0.12352309344790548,0.06892592592592593,0.226857,0.032854315
Npc2,3.2584934,2.0127742,0.0011200551382129782,0.002947398057367812,0.16219119226638024,0.11481481481481481,0.29473606,0.08152239
Slc11a1,3.255461,4.6802263,0.0011320846620880738,0.002978178467819321,0.06981740064446831,0.007592592592592593,0.12827419,0.0053240983
Psap,3.2553184,0.82642895,0.0011326533981588776,0.0029793829474820403,0.4683136412459721,0.6300370370370371,0.9904714,0.6701072
Irak4,3.2405472,3.5268495,0.0011930055678508837,0.0031329221665513337,0.08485499462943072,0.024333333333333332,0.15313247,0.014254662
Wdr44,3.238786,1.4411795,0.001200396128521636,0.003151714283112797,0.3576799140708915,0.4458888888888889,0.7355051,0.33656785
Ctsa,3.2122636,2.075705,0.001316935074965851,0.0034475882174914672,0.19656283566058003,0.1632962962962963,0.37329462,0.10196508
Cmtm6,3.20118,2.8149061,0.001368660173434785,0.0035795112770286817,0.12459720730397422,0.07133333333333333,0.2302752,0.03613828
Gm31619,3.1976204,5.1932716,0.0013856650666645783,0.0036218696830036205,0.06766917293233082,0.006518518518518518,0.12503678,0.0036337245
Arl10,3.1906855,2.8603778,0.0014193568601122612,0.0037041684956503943,0.11385606874328678,0.058666666666666666,0.20635782,0.031072559
Pon2,3.1808834,2.3058128,0.0014682665194705614,0.003828463986237165,0.10741138560687433,0.050333333333333334,0.19578476,0.042809308
Gm46224,3.152757,5.485384,0.0016173635613249417,0.004205395673776,0.06552094522019335,0.005148148148148148,0.12155043,0.0028808936
Bach1,3.1511633,2.2858171,0.001626215161841041,0.0042267751401304674,0.16326530612244897,0.12118518518518519,0.2995788,0.0691797
Tbc1d16,3.1357079,2.178838,0.0017143984085200284,0.004448661056198277,0.19226638023630505,0.16081481481481483,0.37440366,0.09557831
Gngt2,3.1343272,5.3404474,0.0017224870183514495,0.0044683554917072255,0.06552094522019335,0.005518518518518518,0.122788906,0.0032192953
Pmp22,3.106608,2.5692291,0.0018924723962596088,0.004895141825904475,0.09344790547798067,0.03618518518518519,0.16705069,0.030174762
Tent5c,3.0883496,4.4251146,0.0020127157528575215,0.005193169990328558,0.06874328678839957,0.009888888888888888,0.12378235,0.0061149686
Zfp217,3.049985,3.4276888,0.002288528447479985,0.005879973167315662,0.079484425349087,0.022333333333333334,0.13967922,0.013834742
Adgrg1,3.0385273,2.2208133,0.002377376206595824,0.006102999777513116,0.1267454350161117,0.07644444444444444,0.22679664,0.053172458
Plcb2,3.0249674,4.3986773,0.0024865999400826033,0.006374254950393012,0.07089151450053706,0.013592592592592592,0.123670764,0.0062217554
Birc3,3.017495,3.6049454,0.0025487332874423647,0.006526059027403882,0.07841031149301826,0.02185185185185185,0.14805175,0.0130295735
Zfp90,3.013367,2.2254236,0.0025836627509842193,0.006612345758543287,0.19441460794844254,0.1675185185185185,0.36422545,0.08980359
Rnf213,3.008679,2.7833214,0.0026238627506691937,0.006710116313931782,0.09774436090225563,0.043555555555555556,0.18475293,0.029049646
Gm35188,2.9971116,2.0280933,0.0027255088899505596,0.006964095081111785,0.200859291084855,0.17585185185185184,0.38159433,0.10788027
Sash3,2.994408,5.104935,0.002749780422233406,0.007022773495429296,0.06337271750805586,0.006074074074074074,0.114571735,0.0035211968
Neurl3,2.9880764,5.056251,0.002807392595463285,0.007159024299145722,0.06229860365198711,0.005037037037037037,0.111558214,0.0035407785
Ccdc192,2.9700642,3.2881386,0.0029773755424311373,0.007575237271576996,0.08378088077336197,0.02885185185185185,0.1743897,0.019315667
Slc46a3,2.9620068,2.7914455,0.0030564106605858615,0.007770437548485391,0.11385606874328678,0.0637037037037037,0.20904337,0.033030767
Col15a1,2.9607458,3.2313025,0.00306895061801712,0.0078008422198581045,0.09129967776584318,0.03755555555555556,0.16426523,0.018831687
Gm16337,2.9564629,3.5522006,0.003111896513245333,0.007904022999423584,0.08378088077336197,0.029222222222222222,0.1565345,0.014341912
Clec4a2,2.9552248,4.670767,0.0031244135570850278,0.007933565703919362,0.06337271750805586,0.006851851851851852,0.11630231,0.004830561
Abhd15,2.9536889,3.7568603,0.0031400034796845847,0.007972398516406009,0.07733619763694952,0.022111111111111113,0.14107275,0.011145164
Arhgdib,2.9508386,3.0898027,0.0031691262852916375,0.008042534853195258,0.09237379162191192,0.03877777777777778,0.16561916,0.02093599
Zfp36l1,2.9415326,2.054171,0.003265925196599406,0.008279593360942167,0.11385606874328678,0.06274074074074074,0.21118034,0.05507275
Alox5,2.9345956,4.516822,0.003339827631660471,0.008460560805384825,0.06659505907626208,0.010777777777777778,0.12251518,0.005677184
Eif2ak2,2.9314082,2.753901,0.003374291949231344,0.008544644677772708,0.0966702470461869,0.04396296296296296,0.17866684,0.028588358
Renbp,2.9183774,4.2408304,0.0035185826286001183,0.008892429950196123,0.06659505907626208,0.011074074074074075,0.12644576,0.0071037924
Tasl,2.9085672,5.318204,0.003630892614805333,0.009165061959588473,0.061224489795918366,0.005555555555555556,0.114420675,0.0030338187
Tab2,2.9060452,0.9889917,0.0036602848049445257,0.009234915747310743,0.41245972073039744,0.5732592592592592,0.83188146,0.5030698
Smo,2.891365,2.3993537,0.003835723192834561,0.009661218803099425,0.12137486573576799,0.07388888888888889,0.22978479,0.04780502
Plod1,2.888279,2.2796006,0.003873562397640123,0.009753783302838546,0.11385606874328678,0.06448148148148149,0.20714046,0.046312407
Peli2,2.872596,1.5413476,0.0040711420243819685,0.010240740141840806,0.2545649838882922,0.2571851851851852,0.49259573,0.19778427
Gm50035,2.8469894,5.4881887,0.004413483200216262,0.011060463867730925,0.05907626208378088,0.004518518518518519,0.111098066,0.0026144304
Pbxip1,2.8446102,2.000367,0.004446579957780002,0.011141328185895995,0.10955961331901182,0.059444444444444446,0.19905531,0.05358663
Kat6a,2.8210437,1.1027431,0.004786768554824293,0.011964694983081744,0.3941997851772288,0.5320370370370371,0.7851342,0.4417056
Stk10,2.8178625,2.0434568,0.004834451260035484,0.012076016115752854,0.22341568206229862,0.21544444444444444,0.41734648,0.11835162
Bcl2a1b,2.8163266,5.303366,0.004857625037543416,0.0121282647053328,0.05907626208378088,0.005148148148148148,0.108898535,0.0029092382
