Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_Set_Library,Direction
GO_Biological_Process_2023,Marginal Zone B Cell Differentiation (GO:0002315),3/6,0.000268401468125644,0.0139854490522349,0,0,40.481327800829874,332.87903866807693,DOCK10;NOTCH2;DOCK11,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),11/127,0.0002702728904250857,0.0139854490522349,0,0,3.880928997526553,31.886016924448565,FMNL2;ZMYM4;HECW1;NF1;KNDC1;MAPT;PAK3;SRCIN1;TANC2;MARK2;CLASP1,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Positive Regulation Of Axonogenesis (GO:0050772),6/38,0.0002815931060235225,0.0139854490522349,0,0,7.626435281837161,62.34647003973179,MACF1;SHTN1;PLXNA2;PLXNC1;MAPT;PLXNA4,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),9/88,0.0002819646986337687,0.0139854490522349,0,0,4.651739176683331,38.02205390643607,CYFIP1;RIPOR2;TENM1;DOCK11;BCAS3;TENM2;NLGN1;APC;CROCC,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Focal Adhesion Assembly (GO:0051893),7/54,0.000312159214551652,0.0151465079756366,0,0,6.065877325736669,48.963744772299385,BCAS3;MACF1;ROCK1;LIMCH1;NRG1;CLASP1;MAP4K4,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062),6/39,0.00032605069957314386,0.0154839396052607,0,0,7.394951603719871,59.37005591126754,DPP10;DPP6;GRIN2A;WNK1;KCNAB1;GRIN1,GO_Biological_Process_2023,Upregulated_in_Mutant
Reactome_2022,RAC1 GTPase Cycle R-HSA-9013149,13/178,0.0004183748467317288,0.0161782137903561,0,0,3.229969183359014,25.126359103480684,CYFIP1;TRIO;DOCK3;DOCK9;DOCK7;MYO9B;ARHGAP15;IQGAP2;DOCK10;DOCK11;ABR;ABL2;SRGAP2,Reactome_2022,Upregulated_in_Mutant
Reactome_2022,Neurexins And Neuroligins R-HSA-6794361,7/57,0.00043781248659468863,0.0161782137903561,0,0,5.701046025104603,44.09029282181241,NLGN1;GRIN2A;EPB41L1;CASK;DLGAP3;DLGAP2;SHANK2,Reactome_2022,Upregulated_in_Mutant
GO_Biological_Process_2023,Phosphorylation (GO:0016310),23/429,0.0003538357895574106,0.0162027491145961,0,0,2.343137568507027,18.620158885043452,DGKG;SMG1;CHUK;ROCK1;EPHA10;DAPK1;PRKDC;PRKAG2;TGFBR1;RPTOR;MAPK10;CDK8;WNK1;TAOK1;RB1CC1;BIRC6;SIK2;PAK3;CDK14;EPHB1;PRKG1;MARK2;MAP4K4,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Intracellular Signal Transduction (GO:1902531),18/297,0.00036609993679589633,0.0162027491145961,0,0,2.657456655384403,21.027402720562023,USP7;NLGN1;TRIO;DOCK3;SGMS1;ARHGEF28;ITSN1;PDE2A;AKAP6;MYO9B;ARHGAP15;MYO9A;BCR;FGD4;PEX5L;MAPT;PAK3;MAP4K4,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Cyclic-Nucleotide-Mediated Signaling (GO:0019935),6/40,0.0003758224939740076,0.0162027491145961,0,0,7.177084612550657,56.60131427377865,GUCY1A2;PDE2A;ADCY2;AKAP6;PDE7B;PDE9A,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Golgi To Endosome Transport (GO:0006895),4/15,0.0003769213796363924,0.0162027491145961,0,0,14.745038745038745,116.24212860738643,MON2;DOP1B;VPS13C;VPS13A,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),11/132,0.0003774834023113808,0.0162027491145961,0,0,3.719601074031454,29.317835994294995,CYFIP1;CNTNAP2;NLGN1;ROCK1;DOCK7;TMEM108;BICDL1;VPS13B;CNTN4;MAPT;TTC17,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Calcium Ion Transport (GO:0006816),10/112,0.0003988522047418232,0.0167969456789386,0,0,4.006811145510836,31.36098878396217,CACNB2;RYR2;ATP2B4;CACNA1A;TRPM7;ANO6;CACNA1C;PKD1;SLC8A1;RYR3,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Microtubule-Based Process (GO:0032886),6/41,0.0004313395396226018,0.0178287009710675,0,0,6.9716671637339696,54.02076464181685,MACF1;ROCK1;TAOK1;MAPT;CLASP1;MARK2,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",9/94,0.00046199101016553007,0.018748435176172,0,0,4.322046465645082,33.193166127325206,RBM25;RBFOX1;SRRM4;RBFOX2;RBFOX3;SFSWAP;CELF4;CELF5;RBM5,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion (GO:0010881),4/16,0.000492976045771359,0.0195632745948156,0,0,13.515592515592516,102.92191243176944,RYR2;DMD;CACNA1C;SLC8A1,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Cell Junction Assembly (GO:0034329),9/95,0.0004995997544374974,0.0195632745948156,0,0,4.2715702560093805,32.47120958840037,DNM3;TJP1;NLGN1;CDH12;PKP4;TLN2;MYO9A;SHANK2;SDK2,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Filopodium Assembly (GO:0051489),6/43,0.0005614183860488992,0.0216049282355369,0,0,6.594143203746544,49.35745297334117,RIPOR2;TENM1;DOCK11;BCAS3;NLGN1;TENM2,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Cardiac Muscle Cell Action Potential (GO:0086001),5/29,0.0006028005036963536,0.0228042495635637,0,0,8.459635416666666,62.7190962093084,KCND3;DMD;CACNA1C;SLC8A1;SCN1A,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),15/234,0.0006230476399337674,0.0231773722055361,0,0,2.812008160886039,20.755116091283668,BCAS3;RALGAPA1;DOCK9;RALGAPA2;DOCK7;SNX13;SIPA1L3;BCR;DOCK10;DOCK11;NF1;PKP4;RGL1;RALGPS1;MAP4K4,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Synaptic Vesicle Recycling (GO:0036465),6/44,0.0006369258899579045,0.02330522272764,0,0,6.420283485331282,47.24594968243128,DNM3;NLGN1;SYNJ1;FCHO2;DNM1;PACSIN1,GO_Biological_Process_2023,Upregulated_in_Mutant
KEGG_2019_Mouse,Dilated cardiomyopathy (DCM),8/90,0.0015382639945337,0.0235472719163243,0,0,3.9746382369484072,25.74413240363984,RYR2;CACNB2;CACNA2D3;ADCY2;DMD;CACNA1C;ADCY8;SLC8A1,KEGG_2019_Mouse,Upregulated_in_Mutant
KEGG_2019_Mouse,Dopaminergic synapse,10/135,0.0016967616523703,0.0241182549158359,0,0,3.265684210526316,20.83190981192033,MAPK10;GRIN2A;KCNJ6;CACNA1B;CACNA1A;CACNA1C;MAPK14;GRIA3;SCN1A;GRIA4,KEGG_2019_Mouse,Upregulated_in_Mutant
Reactome_2022,Clathrin-mediated Endocytosis R-HSA-8856828,11/142,0.0007006503268422636,0.0245379563172559,0,0,3.4338905530324992,24.942069580651,DNM3;SYNJ1;FNBP1;BIN1;SGIP1;ITSN1;FCHO2;AMPH;CBL;DNM1;PACSIN1,Reactome_2022,Upregulated_in_Mutant
Reactome_2022,Stimuli-sensing Channels R-HSA-2672351,9/100,0.0007272847877537215,0.0245379563172559,0,0,4.035829716501985,29.16368213435817,UNC80;RYR2;WNK1;TRPM7;ANO6;ASIC2;ANO4;RYR3;ANO3,Reactome_2022,Upregulated_in_Mutant
GO_Biological_Process_2023,Semaphorin-Plexin Signaling Pathway Involved In Axon Guidance (GO:1902287),3/8,0.0007247146693419033,0.0260897280963085,0,0,24.286307053941908,175.58350438681404,PLXNA2;PLXNC1;PLXNA4,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878),4/18,0.0007975705608358262,0.0282567855838978,0,0,11.583605583605584,82.63675010932612,BCAS3;RIPOR2;SHTN1;ROCK1,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Cell Morphogenesis (GO:0022604),5/31,0.000828780871632465,0.0289037328981822,0,0,7.808092948717949,55.40275113814076,MACF1;NTNG2;FMNL2;ZMYM4;MYO9A,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Protein Localization To Membrane (GO:0072657),13/192,0.0008533751347442013,0.0293035892422931,0,0,2.975191743206136,21.0236311070712,DPP10;SPTBN4;C2CD5;NLGN1;ROCK1;TTC7B;ANK3;CACNB2;DPP6;RAB40C;FCHO2;MAP7;PACSIN1,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Cognition (GO:0050890),6/47,0.0009113255498535428,0.0308193731405016,0,0,5.9495901013289885,41.65076216147886,CYFIP1;SETD5;NIPBL;DOP1B;NF1;SOBP,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Cell-Matrix Adhesion (GO:0001952),7/65,0.0009764378486721456,0.0325284966900929,0,0,4.912674938681287,34.05269493593753,MACF1;ROCK1;LIMCH1;NF1;CASK;CLASP1;MAP4K4,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Chloride Transmembrane Transport (GO:1902476),6/48,0.0010205061609478,0.0333717318654786,0,0,5.807634953772741,39.99983333585661,GABRA2;ANO6;SLC6A1;ANO4;GABRG3;ANO3,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Endomembrane System Organization (GO:0010256),13/196,0.0010316530012177,0.0333717318654786,0,0,2.90955821061406,20.007847355340243,DYNC2H1;ARFGEF1;BCAS3;HACE1;VPS13B;TRAPPC8;ANK3;DNM1;SYNE1;HOOK1;DOP1B;DYM;CLASP1,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Calcium Ion Transport Into Cytosol (GO:0060402),3/9,0.0010675406054914,0.0335598680486882,0,0,20.23755186721992,138.47337988094475,RYR2;CACNA1C;SLC8A1,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Cellular Response To Purine-Containing Compound (GO:0071415),3/9,0.0010675406054914,0.0335598680486882,0,0,20.23755186721992,138.47337988094475,RYR2;RYR3;SLC8A1,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Potassium Ion Transmembrane Transport (GO:1901379),5/33,0.0011124992481575,0.0344874766928847,0,0,7.249627976190476,49.305779904771256,DPP10;DPP6;BIN1;NOS1AP;KCNAB1,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Peripheral Nervous System Development (GO:0007422),4/20,0.0012152413490193,0.0366543066352877,0,0,10.134615384615383,68.0317736548878,NFASC;SCN8A;NF1;ASIC2,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882),4/20,0.0012152413490193,0.0366543066352877,0,0,10.134615384615383,68.0317736548878,RYR2;DMD;CACNA1C;SLC8A1,GO_Biological_Process_2023,Upregulated_in_Mutant
Reactome_2022,Netrin-1 Signaling R-HSA-373752,6/49,0.0011394563125108,0.0368424207711847,0,0,5.67228237121911,38.44221505436281,TRIO;ABLIM2;ABLIM3;SLIT3;MAPK14;DSCAML1,Reactome_2022,Upregulated_in_Mutant
Reactome_2022,Ion Channel Transport R-HSA-983712,12/175,0.0011960870854463,0.0371265431322559,0,0,3.012023502250353,20.26700197389212,UNC80;RYR2;ATP8A2;WNK1;ATP2B4;ATP2B3;TRPM7;ANO6;ASIC2;ANO4;RYR3;ANO3,Reactome_2022,Upregulated_in_Mutant
GO_Biological_Process_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),12/176,0.0012561410233465,0.0373827568547945,0,0,2.993502810292373,19.995733463360374,DOCK10;DOCK11;BCAS3;ROCK1;DOCK9;DOCK7;NF1;SNX13;PKP4;RGL1;RALGPS1;MAP4K4,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Metal Ion Transport (GO:0010959),5/34,0.001278638168746,0.0375515841136985,0,0,6.999281609195402,46.62893199606878,NKAIN2;SPTBN4;NKAIN3;WNK1;ANK3,GO_Biological_Process_2023,Upregulated_in_Mutant
KEGG_2019_Mouse,Salivary secretion,7/78,0.0028320322338442,0.0375716276356676,0,0,4.0104897165419295,23.52858354181789,GUCY1A2;ATP2B4;ATP2B3;ADCY2;ADCY8;RYR3;PRKG1,KEGG_2019_Mouse,Upregulated_in_Mutant
KEGG_2019_Mouse,cGMP-PKG signaling pathway,11/172,0.0032503514374423,0.0389353958853918,0,0,2.7897109311528685,15.982232036193084,GUCY1A2;ROCK1;PDE2A;ATP2B4;ATP2B3;ADCY2;CACNA1C;RAF1;ADCY8;SLC8A1;PRKG1,KEGG_2019_Mouse,Upregulated_in_Mutant
KEGG_2019_Mouse,Adrenergic signaling in cardiomyocytes,10/148,0.0033261393469932,0.0389353958853918,0,0,2.9560640732265444,16.867133114512367,CACNB2;RYR2;CACNA2D3;ATP2B4;ATP2B3;ADCY2;CACNA1C;ADCY8;MAPK14;SLC8A1,KEGG_2019_Mouse,Upregulated_in_Mutant
KEGG_2019_Mouse,Long-term depression,6/61,0.0035461571186748,0.0392047370342386,0,0,4.431960523818561,25.004637143992905,GUCY1A2;GRID2;CACNA1A;RAF1;PRKG1;GRIA3,KEGG_2019_Mouse,Upregulated_in_Mutant
GO_Biological_Process_2023,Cellular Response To Calcium Ion (GO:0071277),7/69,0.0013928791142704,0.0403754049746952,0,0,4.594783371575112,30.21705235330095,NLGN1;CACNA1A;ADCY8;RYR3;GPLD1;KCNH1;SYT17,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Postsynaptic Membrane Potential (GO:0060078),5/35,0.0014624024039215,0.0405801029042602,0,0,6.765625,44.16379923315998,GABRA2;GRIN2A;GRID2;GABRG3;GRIN1,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),16/281,0.0014669358611236,0.0405801029042602,0,0,2.478175161926218,16.16905086360307,KCNK9;ATP2B4;CACNA1A;ANO6;CACNA1C;SLC6A1;PKD1;RYR3;SLC8A1;GRIN1;GRIN2A;KCNQ2;TRPM7;KCNN3;ASIC2;KCNH1,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Cardiac Conduction (GO:1903779),4/21,0.0014726650247513,0.0405801029042602,0,0,9.537972361501772,62.19408066510777,RYR2;ATP2B4;ATP2B3;SLC8A1,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Cell-Substrate Junction Assembly (GO:0090109),4/21,0.0014726650247513,0.0405801029042602,0,0,9.537972361501772,62.19408066510777,MACF1;ROCK1;LIMCH1;CLASP1,GO_Biological_Process_2023,Upregulated_in_Mutant
Reactome_2022,Synaptic Adhesion-Like Molecules R-HSA-8849932,4/21,0.0014726650247513,0.0439533868925796,0,0,9.537972361501772,62.19408066510777,GRIN2A;PTPRS;GRIA3;GRIA4,Reactome_2022,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Hydrolase Activity (GO:0051336),7/71,0.0016473241352191,0.0448393593879173,0,0,4.450738755230126,28.523017933650976,FGD4;PLXNA2;NF1;PLXNC1;ARHGAP15;PRKG1;PLXNA4,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Cellular Response To Metal Ion (GO:0071248),10/135,0.0016967616523703,0.0456285784107307,0,0,3.265684210526316,20.83190981192033,PRKN;NLGN1;CHUK;CACNA1A;ANK3;ADCY8;GPLD1;RYR3;KCNH1;SYT17,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880),4/22,0.0017657624529281,0.0469188308920915,0,0,9.007623007623009,57.10087783671621,RYR2;DMD;CACNA1C;SLC8A1,GO_Biological_Process_2023,Upregulated_in_Mutant
KEGG_2019_Mouse,Gap junction,7/86,0.0048852520249293,0.0478918943097435,0,0,3.602881203326095,19.172856274234963,MAP3K2;TJP1;GUCY1A2;ADCY2;RAF1;ADCY8;PRKG1,KEGG_2019_Mouse,Upregulated_in_Mutant
KEGG_2019_Mouse,Hypertrophic cardiomyopathy (HCM),7/86,0.0048852520249293,0.0478918943097435,0,0,3.602881203326095,19.172856274234963,RYR2;CACNB2;CACNA2D3;PRKAG2;DMD;CACNA1C;SLC8A1,KEGG_2019_Mouse,Upregulated_in_Mutant
KEGG_2019_Mouse,Taste transduction,7/88,0.0055394935451542,0.0478918943097435,0,0,3.513559584689292,18.25593629879625,GABRA2;GABBR2;PDE1A;CACNA1A;CACNA1C;ADCY8;ASIC2,KEGG_2019_Mouse,Upregulated_in_Mutant
KEGG_2019_Mouse,Long-term potentiation,6/67,0.0056457121159763,0.0478918943097435,0,0,3.9947979054724665,20.68050524833629,GRIN2A;RPS6KA2;CACNA1C;RAF1;ADCY8;GRIN1,KEGG_2019_Mouse,Upregulated_in_Mutant
KEGG_2019_Mouse,Type II diabetes mellitus,5/48,0.0059648968560992,0.0478918943097435,0,0,4.717054263565892,24.16010813130066,MAPK10;CACNA1B;CACNA1A;CACNA1C;CACNA1E,KEGG_2019_Mouse,Upregulated_in_Mutant
KEGG_2019_Mouse,Purine metabolism,9/136,0.0059804519036625,0.0478918943097435,0,0,2.8864553695493944,14.776513046335516,GUCY1A2;PDE10A;PDE1A;PDE2A;ADCY2;AK5;PDE7B;ADCY8;PDE9A,KEGG_2019_Mouse,Upregulated_in_Mutant
KEGG_2019_Mouse,GnRH signaling pathway,7/90,0.0062572324223785,0.0478918943097435,0,0,3.4285426223723343,17.39648456831748,MAP3K2;MAPK10;ADCY2;CACNA1C;RAF1;ADCY8;MAPK14,KEGG_2019_Mouse,Upregulated_in_Mutant
KEGG_2019_Mouse,Progesterone-mediated oocyte maturation,7/90,0.0062572324223785,0.0478918943097435,0,0,3.4285426223723343,17.39648456831748,MAPK10;RPS6KA2;CDC27;ADCY2;RAF1;ADCY8;MAPK14,KEGG_2019_Mouse,Upregulated_in_Mutant
GO_Biological_Process_2023,Regulation Of Cytoskeleton Organization (GO:0051493),9/114,0.0018418572851834,0.0483650054179937,0,0,3.495198079231693,22.009195275185807,TJP1;ROCK1;TAOK1;NRG1;MAPT;IQGAP2;PAK3;MARK2;CLASP1,GO_Biological_Process_2023,Upregulated_in_Mutant
GO_Biological_Process_2023,Monoatomic Anion Transmembrane Transport (GO:0098656),6/54,0.0019010161348201,0.0493380001502146,0,0,5.080114822546973,31.82878238344496,GABRA2;ANO6;SLC6A1;ANO4;GABRG3;ANO3,GO_Biological_Process_2023,Upregulated_in_Mutant
Reactome_2022,Eukaryotic Translation Elongation R-HSA-156842,74/90,5.5720003019381417e-98,6.112484331226142e-95,0,0,168.79072504708097,37798.249756551006,RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPL8;RPL9;RPL6;RPL7;EEF1B2;RPS15;RPS4X;RPL7A;RPS14;RPS17;RPS16;RPL18A;RPL36AL;RPL36;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;EEF1A1;EEF1G;EEF1A2;RPL37A;RPL27;RPL26;RPL29;RPL28;UBA52;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL15;RPS2;RPL18;RPS27A;RPL19;RPL41;RPL35A;RPL23A;EEF2;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL22L1;RPS20;FAU;RPS21;RPS24;RPS23,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),74/93,6.8952118913732525e-96,1.581761607881024e-92,0,0,142.11755377143425,31140.4205892416,EIF4A2;RPL4;EIF4A1;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPL7A;RPS14;RPS17;RPS16;RPL18A;RPL36AL;RPS18;RACK1;RPL36;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS9;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL22L1;RPS20;FAU;RPS21;RPS24;RPS23,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,Peptide Chain Elongation R-HSA-156902,71/86,3.034518384447619e-94,1.6644333338695188e-91,0,0,171.78277153558054,36990.49026966823,RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPL7A;RPS14;RPS17;RPS16;RPL18A;RPL36AL;RPL36;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;EEF1A1;RPL37A;RPL27;RPL26;RPL29;RPL28;UBA52;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL15;RPS2;RPL18;RPS27A;RPL19;RPL41;RPL35A;RPL23A;EEF2;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL22L1;RPS20;FAU;RPS21;RPS24;RPS23,Reactome_2022,Upregulated_in_Control
Reactome_2022,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,76/108,3.225431804448691e-91,1.1794328964934048e-88,0,0,86.93218336483932,18113.552809316963,EIF4A2;RPL4;EIF4A1;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPL18A;RPL36AL;RPL36;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;UBA52;RPL12;RPL11;RPL36A;RPS15A;EIF4H;RPL14;RPS3;RPL15;RPS2;RPL18;RPS27A;RPL19;RPL41;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;EIF3H;RPS20;RPL22L1;EIF3F;FAU;EIF3C;RPS21;RPS24;EIF3A;RPS23,Reactome_2022,Upregulated_in_Control
Reactome_2022,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,76/109,1.0376504736902474e-90,2.286575380874828e-88,0,0,84.29352122357794,17465.255082445714,EIF4A2;RPL4;EIF4A1;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPL18A;RPL36AL;RPL36;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;UBA52;RPL12;RPL11;RPL36A;RPS15A;EIF4H;RPL14;RPS3;RPL15;RPS2;RPL18;RPS27A;RPL19;RPL41;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;EIF3H;RPS20;RPL22L1;EIF3F;FAU;EIF3C;RPS21;RPS24;EIF3A;RPS23,Reactome_2022,Upregulated_in_Control
Reactome_2022,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,73/98,1.0421947952939052e-90,2.286575380874828e-88,0,0,106.31654135338346,22027.86555084335,RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPL18A;RPL36AL;RPL36;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;UBA52;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL15;RPS2;RPL18;RPS27A;RPL19;RPL41;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;EIF3H;RPS20;RPL22L1;EIF3F;FAU;EIF3C;RPS21;RPS24;EIF3A;RPS23,Reactome_2022,Upregulated_in_Control
Reactome_2022,Cap-dependent Translation Initiation R-HSA-72737,76/116,2.157466885886007e-87,3.4076869877413825e-85,0,0,69.51701323251417,13872.534888590484,EIF4A2;RPL4;EIF4A1;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPL18A;RPL36AL;RPL36;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;UBA52;RPL12;RPL11;RPL36A;RPS15A;EIF4H;RPL14;RPS3;RPL15;RPS2;RPL18;RPS27A;RPL19;RPL41;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;EIF3H;RPS20;RPL22L1;EIF3F;FAU;EIF3C;RPS21;RPS24;EIF3A;RPS23,Reactome_2022,Upregulated_in_Control
Reactome_2022,Eukaryotic Translation Termination R-HSA-72764,69/90,2.795732259769594e-87,3.4076869877413825e-85,0,0,118.7638592750533,23669.258181487803,RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPL7A;RPS14;RPS17;RPS16;RPL18A;RPL36AL;RPL36;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;UBA52;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL15;RPS2;RPL18;RPS27A;RPL19;RPL41;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL22L1;RPS20;FAU;RPS21;RPS24;RPS23,Reactome_2022,Upregulated_in_Control
