names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_IT EP-CLA Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Exd2,3.4002182,0.4569029,0.0006733210293231303,0.015436976158628424,0.624,0.4368841257282601,0.4186991,0.32123765
Sfxn5,3.3992677,0.42733562,0.0006756656856866668,0.015477525127366358,0.608,0.41897432208875784,0.437372,0.34215724
Pnkd,3.3989897,0.39007273,0.0006763526905221226,0.015480065412546366,0.568,0.36909300151046537,0.32943726,0.26062977
Txnl1,3.3969274,0.4494287,0.000681470588032404,0.015577002952982075,0.592,0.4127166798532691,0.3885113,0.29839855
Snhg14,3.3928971,0.70062375,0.0006915759377492923,0.015765840068994244,0.968,0.8163346040422931,2.4281943,1.9962338
Adgrl3,3.3928194,0.5418303,0.0006917724392014966,0.015765840068994244,0.968,0.8830468244263828,2.738657,2.3921282
Myo9b,3.3918965,0.51032156,0.0006941063438576294,0.01580562496563941,0.624,0.43522980651657917,0.42142713,0.31333408
Ints7,3.3892229,0.5001689,0.0007009104327803512,0.015947047695857777,0.472,0.2827806948140689,0.23361629,0.17063697
Ccdc34,3.387672,0.6628641,0.0007048854379452777,0.016011022313624335,0.48,0.3106883406459038,0.3005111,0.20000991
Chid1,3.3876607,0.6942979,0.0007049140080765756,0.016011022313624335,0.44,0.2700496295763504,0.24578784,0.15887825
Orc4,3.387227,0.4485148,0.0007060290828880447,0.01601285267311774,0.776,0.5922103143206502,0.70284367,0.557944
Pfkl,3.387166,0.82986706,0.000706186468836789,0.01601285267311774,0.4,0.23588434150902682,0.24111201,0.14270994
Togaram1,3.3868103,0.47725973,0.0007071028157218557,0.01602011185366464,0.688,0.5258217650866719,0.56834114,0.4381075
Cfdp1,3.3835583,0.39800188,0.0007155301542948738,0.01619738436891597,0.632,0.44918362943249657,0.43323702,0.34466138
Tra2b,3.3832192,0.4291454,0.0007164142543769255,0.016203746645713796,0.768,0.5764942818096813,0.6529129,0.52124417
Zfp2,3.3827133,0.81042606,0.0007177350443168904,0.016219966897220224,0.376,0.20031647845788678,0.18450008,0.109334216
Jakmip1,3.3817294,0.5189211,0.0007203105352806557,0.016263992615800516,0.6,0.40440912033374093,0.38274792,0.28173962
Gm48091,3.3815072,0.986513,0.0007208937553188841,0.016263992615800516,0.344,0.16758972883550313,0.1617736,0.084912404
Foxk2,3.3795893,0.45370743,0.0007259422687398564,0.016364151645167736,0.688,0.4900021578076674,0.49862105,0.38663092
Airn,3.378989,1.1357207,0.0007275294105366536,0.016374310812374917,0.392,0.22869164928432711,0.3430541,0.17079727
Erp44,3.3787665,0.4139154,0.0007281180584067514,0.016374310812374917,0.672,0.4984535711716896,0.50245345,0.39874932
Chfr,3.3787277,0.4726592,0.0007282211172604401,0.016374310812374917,0.672,0.48439185787240163,0.49476776,0.37932074
Zdhhc1,3.378205,0.7337548,0.0007296063638156264,0.01639174163522231,0.448,0.27961591023520105,0.25635746,0.16188017
Eif3m,3.3774214,0.7319278,0.000731688823805466,0.016424794231957286,0.448,0.280335179457671,0.27503452,0.17446585
Med27,3.3764153,0.43804613,0.0007343701455351752,0.016471223548021833,0.664,0.48690930015104655,0.4875685,0.38103992
Rbl2,3.374503,0.45239428,0.0007394913115946687,0.0165722531630932,0.512,0.3284902539020355,0.2804121,0.21232599
Mecr,3.373569,0.63625586,0.0007420043832356203,0.01660255682687109,0.528,0.35276559016039705,0.32505822,0.2208446
Vipr1,3.3735414,1.0866644,0.0007420792984396046,0.01660255682687109,0.344,0.17697619218873625,0.17892736,0.088244714
Gprasp2,3.3729742,0.540999,0.0007436091028146218,0.016622942256762804,0.496,0.3104365964180393,0.2880698,0.20657064
Ehmt2,3.3723738,0.63300693,0.0007452320877886731,0.016645375061414502,0.456,0.28173775444148746,0.25208873,0.16964109
Podn,3.3706672,2.1753173,0.0007498635574563831,0.01673491178476164,0.224,0.050708480184132924,0.09560036,0.021966953
Uxs1,3.3691275,0.39798883,0.0007540653660525251,0.01681471899239116,0.68,0.49554053082068616,0.49239638,0.393963
D430036J16Rik,3.3681102,1.9324042,0.0007568532722310994,0.016859795368905153,0.256,0.08749910091347192,0.1515915,0.041990127
Galnt9,3.3679323,0.53272957,0.0007573417569880358,0.016859795368905153,0.584,0.3856361936272747,0.42441154,0.311487
Zfp329,3.3672931,0.52425474,0.0007590996666038563,0.016884940431825844,0.544,0.36707904768754945,0.32696155,0.23816088
Rab27b,3.3659756,0.52979237,0.0007627344452820139,0.016951757274381897,0.656,0.4539667697619219,0.5387659,0.40177765
Scaper,3.3633518,0.45125374,0.0007700215162368695,0.017099568711805523,0.896,0.7168956340358196,1.1219919,0.9221606
Mpc2,3.3616898,0.35353193,0.0007746710756312801,0.0171886142049649,0.64,0.4370639430338776,0.42613053,0.3477273
B130024G19Rik,3.3611505,0.6914621,0.0007761850514280555,0.017207996973491627,0.4,0.2149176436740272,0.2499396,0.1619726
Capzb,3.360389,0.49053136,0.0007783280268537249,0.01724128118842505,0.608,0.44008487376825145,0.45013142,0.33978826
Utp18,3.357526,0.6857002,0.0007864329622713935,0.017406469272020053,0.4,0.2249514493274833,0.19210409,0.12369856
Slc4a1ap,3.355953,0.5813952,0.0007909200253407032,0.017491375375230205,0.48,0.30795511760051786,0.27351683,0.19081762
Ppargc1a,3.3554695,0.43614936,0.0007923042084427946,0.017507577369126552,0.68,0.47532906566928,0.53700584,0.4222663
Wdr35,3.3512168,0.67522454,0.0008045726378144328,0.01776406473136714,0.504,0.33989067107818455,0.3257792,0.21605384
Prkar1b,3.3506498,0.38586318,0.0008062216830953326,0.017785859297842023,0.712,0.48489534632813064,0.4949829,0.39888662
Ctxn1,3.3503609,0.38710392,0.0008070635793555238,0.01778982639645851,0.56,0.3629432496583471,0.35977355,0.2860075
C7,3.346781,2.1788275,0.00081755797709704,0.017985201602842758,0.224,0.05167949363446738,0.10896492,0.0251077
Prag1,3.3467643,0.80359215,0.0008176071589659576,0.017985201602842758,0.4,0.23225203193555347,0.27568683,0.16709405
Kif5c,3.346653,0.45756125,0.000817935108249864,0.017985201602842758,0.896,0.7059987053153995,1.1112361,0.9099464
Wdr70,3.344474,0.37039194,0.0008243876041290881,0.0181054435112241,0.704,0.510825001798173,0.524469,0.4275047
Dnajc17,3.3443518,1.0911281,0.0008247511298004578,0.0181054435112241,0.328,0.1536359059195857,0.1674388,0.08209401
Scml4,3.343868,1.0649999,0.0008261901659743695,0.018115541150471967,0.336,0.16543192116809322,0.1862888,0.093376055
Cfap36,3.3436346,0.40968052,0.0008268857064608703,0.018115541150471967,0.704,0.5014385384449399,0.51669663,0.4116112
Zfp239,3.3435178,1.0752372,0.0008272336803732455,0.018115541150471967,0.36,0.1927641516219521,0.21423067,0.10740436
Rcan1,3.3421948,0.6999535,0.0008311868903159885,0.018173583145024354,0.44,0.2715241314824139,0.24907841,0.16051559
Lzts1,3.342178,0.56404597,0.0008312368323496439,0.018173583145024354,0.552,0.39574192620297777,0.41319236,0.29719046
Ppp2r2c,3.3419225,0.38590336,0.000832002958858319,0.01817554431262035,0.736,0.5337337265338417,0.5713557,0.46360254
Cog5,3.3412998,0.472735,0.0008338710501440855,0.018201555741162938,0.896,0.6925843343163346,1.0477574,0.84758407
Rpgrip1l,3.339521,0.4721013,0.0008392299146164014,0.018289180150184735,0.592,0.3996979069265626,0.36921173,0.27911276
Lrrcc1,3.3395154,0.5354868,0.0008392467110226191,0.018289180150184735,0.576,0.40876069912968427,0.39512345,0.2884181
Lonrf2,3.3382647,0.53503895,0.0008430338401875561,0.018356822759999704,0.608,0.44540746601452924,0.44637138,0.32807672
Fip1l1,3.3343792,0.3595511,0.0008549005373309557,0.018600143674560955,0.808,0.6018125584406243,0.69494563,0.5778573
Dcaf8,3.3338065,0.45474413,0.0008566621724838526,0.018623392050680518,0.736,0.5393080630079838,0.5877506,0.45974207
Sumf2,3.3327115,0.84922045,0.0008600408935752379,0.01868044186259351,0.368,0.19715169387901893,0.17801446,0.1026957
Itsn2,3.3325057,0.41517636,0.0008606768524708137,0.01868044186259351,0.856,0.670826440336618,0.92123246,0.7580825
Eif2a,3.3302433,0.45596278,0.0008677012395172505,0.018817701618909218,0.528,0.3514349420988276,0.3080196,0.23347348
Fam227a,3.3296986,0.7606107,0.000869400537460192,0.018831309030384016,0.44,0.27411350068330576,0.24990337,0.15492629
5031425E22Rik,3.329593,0.45109805,0.00086973035008212,0.018831309030384016,0.808,0.6187513486297921,0.79856837,0.6387616
Ptprf,3.3286202,0.6340312,0.0008727735574634424,0.01888198509584758,0.448,0.27461698913903476,0.25360325,0.1705906
Aagab,3.3282645,0.44562995,0.0008738889652129611,0.0188909062713373,0.552,0.37894698985830394,0.32659653,0.2496712
Cplane1,3.326241,0.4930862,0.0008802580212667273,0.019013290218196914,0.888,0.7031575918866432,1.1159174,0.89943564
Gm56610,3.3252292,0.7781556,0.0008834586618805828,0.01906709577890061,0.416,0.24045170107171115,0.20613667,0.12529844
Elfn2,3.3246288,0.5682218,0.000885363040124598,0.019081734119173924,0.496,0.3228799539667698,0.29006863,0.20454332
A630089N07Rik,3.3245678,0.5266193,0.0008855572179609186,0.019081734119173924,0.512,0.3243904193339567,0.29151002,0.21102461
Clpb,3.3212657,0.45750102,0.000896101638125513,0.01928532034784722,0.616,0.4335754873048982,0.40797517,0.31252342
Smarcc1,3.32116,0.45608145,0.0008964408304600364,0.01928532034784722,0.808,0.5758109760483349,0.67473423,0.532018
Dach1,3.319676,0.7005363,0.0009012199789525573,0.019372624667564172,0.4,0.21872977055311804,0.32320318,0.21089455
Ap4s1,3.3190088,0.41375387,0.0009033755932326802,0.01940343900092895,0.576,0.38664317053873265,0.3527572,0.27575147
Usp53,3.3172245,0.4814888,0.0009091653721798428,0.019512199321463558,0.544,0.37970222254189745,0.36010736,0.27039123
Brsk1,3.315679,0.43392763,0.0009142073409783717,0.019604749602624778,0.568,0.3731209091562972,0.31891868,0.24534729
Sh3glb1,3.311043,0.39417285,0.000929489137176968,0.019916565483209834,0.688,0.5038840538013378,0.54042387,0.4352705
Kcnq1ot1,3.3105538,0.5040124,0.0009311153348054606,0.01992161934301184,0.928,0.8029921599654751,1.890713,1.6025709
Dchs2,3.3105261,1.3167993,0.0009312078114932219,0.01992161934301184,0.328,0.1681291807523556,0.2651609,0.1150137
Usp37,3.3050005,0.4096502,0.0009497621120764314,0.020302392960615524,0.68,0.48816802129036896,0.48278335,0.3833394
Mmaa,3.3045726,0.6412811,0.0009512136146151028,0.020317257412327355,0.528,0.3695964899661943,0.35124975,0.23887509
Ccdc112,3.3009648,0.5352751,0.0009635296046512949,0.020547651172206582,0.496,0.3198230597712724,0.27589038,0.19821444
Gm41414,3.299664,0.8560215,0.0009680062989793195,0.02062674802028098,0.376,0.1999928073077753,0.22107477,0.12812178
Brox,3.2984688,0.6738213,0.0009721364732232894,0.02069834154953232,0.456,0.2932820254621305,0.268096,0.17625101
Arhgef7,3.2961063,0.43027237,0.0009803488251423711,0.02085666898778742,0.744,0.5302452708048623,0.56639093,0.4481544
Ift43,3.2924488,0.65350384,0.0009931902853126332,0.02111315108097346,0.456,0.28184564482485797,0.25416598,0.16887517
Rbfox3,3.2917705,0.5990254,0.0009955882715377358,0.02114447901033695,0.944,0.7191253686254765,1.4581788,1.1560698
Usp11,3.291587,0.49579528,0.0009962378275804459,0.02114447901033695,0.536,0.3585916708624038,0.3297142,0.24449871
Cluap1,3.2900138,0.5742547,0.0010018243940324962,0.021246267930270856,0.544,0.37981011292526795,0.3540811,0.25103706
Lmbrd1,3.2889466,0.36955073,0.0010056310706537145,0.021310178918348036,0.776,0.6001582392289434,0.70212966,0.58109516
L1cam,3.2871845,0.6448891,0.0010119453678393545,0.021406464766854184,0.504,0.3413292095231245,0.32724267,0.22121495
Rrm2b,3.287012,0.5875318,0.0010125648201961916,0.021406464766854184,0.376,0.20035244191901028,0.17286482,0.118298255
Pcsk7,3.285539,0.57983565,0.0010178744812454072,0.021501798200522084,0.504,0.34240811335682947,0.3027907,0.21236052
Tanc2,3.2847164,0.43667072,0.0010208510806428146,0.021547736478297275,0.952,0.8528015536215205,2.151978,1.8895788
Fhit,3.283849,0.40778416,0.0010239972972989676,0.02159718004585813,0.736,0.5471480975329066,0.7757966,0.63322455
Cenpc1,3.2792242,0.45153707,0.0010409292176181714,0.021919880938401463,0.632,0.45936128893044664,0.4523967,0.34948474
Gtf3c3,3.2759612,0.56240326,0.001053030642924459,0.022157347983852948,0.504,0.35513917859454797,0.3257561,0.2317186
Morn1,3.274199,0.7676342,0.0010596198252348526,0.022278548281737472,0.432,0.26720851614759406,0.23749633,0.14622732
Taok3,3.272637,0.4110768,0.0010654925811002791,0.022384507939143473,0.736,0.5286988419765518,0.574802,0.4600701
1700087I21Rik,3.2718475,0.56351423,0.001068471747466523,0.0224295592612699,0.512,0.3316910019420269,0.31648603,0.2246745
Lmtk2,3.2713306,0.44429824,0.0010704270656079385,0.02245306420990266,0.784,0.5835071567287635,0.7277506,0.58036673
Garem1,3.2694628,0.45411938,0.0010775190566747498,0.022584194268994173,0.8,0.6004459469179314,0.8385042,0.67211026
Gm41804,3.2690125,0.84417474,0.0010792352224181577,0.02260253345781442,0.4,0.22559879162770624,0.22419792,0.13102108
Zfp941,3.2673337,0.85477376,0.0010856560762586116,0.022719298106751475,0.376,0.20840825721067396,0.19963263,0.11527044
Lmbr1,3.2641542,0.37805423,0.0010979143629674534,0.022957944694891416,0.76,0.5281593900596994,0.56777006,0.46255636
Fryl,3.2637649,0.37642062,0.001099423261884985,0.02297161978759685,0.84,0.6746745306768324,0.93682915,0.78640133
L3mbtl3,3.263298,0.477491,0.0011012364718967923,0.022991627039523548,0.512,0.3317988923253974,0.324704,0.24335867
Gm56495,3.2623975,0.9442102,0.0011047411886566155,0.02304301615024885,0.368,0.20682586492124003,0.1892241,0.10279345
Efcab12,3.2616026,1.121008,0.0011078434259830011,0.02307577740787848,0.312,0.1440336617996116,0.14498831,0.069280334
C1galt1,3.2601128,0.669125,0.001113679114360263,0.023179363131572633,0.392,0.22455585125512478,0.20704977,0.13511804
Ncoa5,3.2576668,0.46180782,0.001123321768330235,0.023361962782533604,0.632,0.45076602172193053,0.4322593,0.33118206
1700030F04Rik,3.2571554,2.4465773,0.001125347691772762,0.02338599572926072,0.216,0.048694526361217,0.106070645,0.020319782
Ablim2,3.2558103,0.40981534,0.0011306928914625487,0.02347891653292016,0.8,0.5831834855786521,0.72429127,0.58797795
Bcl9,3.2552822,0.40848517,0.001132797621600096,0.023490918837343448,0.648,0.4663741638495289,0.4783894,0.37994212
Kctd6,3.2552266,0.7243018,0.0011330193827017905,0.023490918837343448,0.36,0.1883766093648853,0.16507745,0.10313417
Pxk,3.2528195,0.5561982,0.0011426602179200097,0.023658926592424932,0.584,0.41552182982090197,0.41728175,0.3017119
Pias2,3.252764,0.46694696,0.001142883763191945,0.023658926592424932,0.904,0.7012874919082213,1.046117,0.8484348
Glyr1,3.2520134,0.33990893,0.0011459055835931927,0.023681134592320772,0.688,0.4898942674242969,0.47073093,0.38864115
Mfn2,3.2519357,0.70373094,0.001146219379840312,0.023681134592320772,0.448,0.2771344314176796,0.260755,0.16797866
BC005537,3.2518413,0.4399817,0.0011466005249203323,0.023681134592320772,0.712,0.5493059052003165,0.60942984,0.48165175
Trub1,3.2484725,0.6211597,0.0011602639886340884,0.023926549021180316,0.416,0.2439401568006905,0.19973302,0.13429712
Tctn2,3.2480612,0.6902313,0.0011619427346337917,0.02393099003035244,0.416,0.2464216356182119,0.20921549,0.13472629
Arl4a,3.2479835,0.8171697,0.001162260587629696,0.02393099003035244,0.368,0.2018629072861972,0.19904707,0.117781006
Zfp280d,3.246249,0.42400643,0.0011693650520125563,0.024040427656906956,0.904,0.7385816010932892,1.1630346,0.97058856
Synpo,3.244915,0.65630335,0.001174857309169388,0.02413487453928246,0.472,0.3146083579083651,0.2945722,0.19667605
Spag6l,3.2436807,0.85106844,0.0011799588594971302,0.024221157031847126,0.424,0.2682514565201755,0.26747668,0.15700927
Tcf20,3.241941,0.43115327,0.0011871863655244152,0.02434895638951165,0.896,0.732503776163418,1.2194418,1.0185214
Zfp407,3.2417464,0.43230292,0.0011879970906829094,0.02434895638951165,0.856,0.6534560886139682,0.91939354,0.7501782
Zfp846,3.241296,0.48187324,0.0011898753024689355,0.024368863854680105,0.48,0.3023448176652521,0.24587043,0.18197726
Creb1,3.2386556,0.40623346,0.0012009448359501507,0.024558133745799505,0.736,0.5445946917931381,0.6252693,0.5041332
Zfp606,3.2381775,0.84929746,0.0012029591468909733,0.024580617701110613,0.336,0.17028698841976553,0.16286783,0.09365303
Cacnb2,3.2378774,0.65453,0.001204225541438529,0.02458779657937179,0.936,0.7810184852190175,2.1107855,1.7243365
Plppr2,3.2376106,0.49805048,0.0012053522592637164,0.024592114811249854,0.616,0.450082715960584,0.45259368,0.3402396
Rbm10,3.2372937,0.51471436,0.0012066915014956805,0.02460075921486262,0.56,0.38484499748255774,0.35668147,0.2623471
Tango2,3.2298336,0.41743097,0.0012386223283588967,0.02519438452914728,0.72,0.512119686398619,0.5487902,0.4366143
Syt13,3.2291389,0.39610717,0.0012416358936827403,0.02522044430182351,0.584,0.4072861972236208,0.3757703,0.2975845
Herc2,3.2291055,0.40257397,0.001241780714972553,0.02522044430182351,0.904,0.7400920664604762,1.1488773,0.96698684
B230334C09Rik,3.227121,0.4347398,0.0012504257099104639,0.02535768967946729,0.744,0.5559231820470402,0.6518806,0.5188012
Tacc1,3.2248473,0.3980084,0.0012603982059591818,0.02552140150273038,0.8,0.6004099834568078,0.7515196,0.61526227
Tspan12,3.2244084,0.9862613,0.0012623328751141672,0.02554132858005849,0.296,0.12569229662662734,0.13809864,0.07209079
Ptpn2,3.223958,0.46592876,0.0012643193696761663,0.025562273486229185,0.624,0.45058620441631303,0.4407117,0.3371609
Ralgapb,3.223452,0.41035232,0.001266554552835199,0.02558821115389609,0.816,0.6138962813781198,0.7461452,0.60668844
4930570G19Rik,3.2205505,0.42607737,0.0012794467919270134,0.02580667439437503,0.584,0.3927569589297274,0.35632962,0.27657887
Nkiras1,3.2203002,0.4506865,0.0012805638444815096,0.02580667439437503,0.44,0.256671222038409,0.21500461,0.16170236
Ccl25,3.2201557,0.421915,0.001281209662899006,0.02580667439437503,0.6,0.40638711069553335,0.35770133,0.278386
Fam117b,3.217999,0.37054914,0.0012908830498881171,0.025967124365672396,0.712,0.5412860533697763,0.5799714,0.4749612
Cnot10,3.217949,0.35612124,0.0012911082304629072,0.025967124365672396,0.704,0.4858303963173416,0.4600445,0.37594724
St3gal5,3.2177322,0.36050674,0.0012920844319728338,0.025967321381533317,0.76,0.550348845572898,0.6308176,0.5216217
Xpo6,3.2156308,0.42276415,0.0013015814406774824,0.026138634761587405,0.728,0.5329065669280012,0.5648518,0.4487463
Synrg,3.215086,0.4045202,0.0013040541226324277,0.026164400464102514,0.656,0.4584262389412357,0.44626647,0.35412765
Prim2,3.2149193,0.6624486,0.0013048119323370811,0.026164400464102514,0.4,0.23099331079623103,0.21823442,0.14330673
Fyco1,3.2129238,0.43004546,0.0013139119744171495,0.026327229494846238,0.592,0.42098827591167376,0.39380187,0.30616707
Adra1b,3.2108836,1.6996326,0.0013232753118150127,0.026495087651616536,0.24,0.0754873048982234,0.14693058,0.04757681
Usp25,3.2097552,0.3887371,0.0013284808967494344,0.02657950982550804,0.784,0.5818528375170826,0.71978086,0.5905787
Fbn2,3.209366,0.5233726,0.0013302803026463467,0.02659084026600734,0.504,0.32586492124002014,0.38479236,0.2825583
Kcnq2,3.209205,0.43076238,0.0013310264293926264,0.02659084026600734,0.848,0.6122779256275624,0.8186942,0.6628655
Xpo1,3.2072148,0.38451645,0.0013402690950952134,0.026742965747892974,0.72,0.5547723512910883,0.6219733,0.50729007
Twist2,3.2071369,2.028584,0.0013406317403205,0.026742965747892974,0.216,0.05049269941739193,0.08793364,0.022278143
Slc39a10,3.2067144,0.3629492,0.0013426019659182023,0.02676239972123301,0.656,0.48658562900093505,0.523736,0.42867416
Pspc1,3.2052581,0.406372,0.001349414555169831,0.026878257299787517,0.808,0.6142559159893548,0.74015033,0.60275286
Sertad2,3.2048078,0.5056362,0.0013515271820126527,0.026897620932932433,0.576,0.41167373948068764,0.43139026,0.32202685
Zmym6,3.2046244,0.60488176,0.0013523887562482961,0.026897620932932433,0.584,0.45436236783428036,0.4848618,0.3437769
Skic3,3.2037516,0.45447782,0.0013564947044836738,0.026959328927127456,0.648,0.4927353808530533,0.5034461,0.3904004
Lman2l,3.2033958,0.47814012,0.0013581717636095359,0.026969443016065468,0.488,0.3128821117744372,0.25766134,0.19143982
Smim13,3.203218,0.4867704,0.0013590110101880403,0.026969443016065468,0.576,0.4101632741135007,0.4086549,0.30765438
Invs,3.2001605,0.46178374,0.001373510532326516,0.02723706863735313,0.504,0.330036682730346,0.30041724,0.22668687
Scrn1,3.1995213,0.5432056,0.001376560228996432,0.02727741397723756,0.512,0.3356469826656117,0.30430052,0.21839696
Slc38a1,3.198932,0.3633081,0.0013793767836951388,0.027313083403012806,0.632,0.4464863698482342,0.4326764,0.35125858
Adss,3.198354,0.43607587,0.0013821453603732106,0.027347750981758595,0.544,0.37750845141336403,0.33235455,0.2557304
Dsel,3.197748,0.70102835,0.0013850525412139512,0.027385108007666567,0.392,0.2248075954829893,0.19579718,0.1249054
Golga5,3.1959357,0.5048792,0.0013937811004791874,0.027537425124908654,0.496,0.32047040207149535,0.2785774,0.20407562
Traf3,3.1946628,0.4962276,0.0013999428115358558,0.02763884154736844,0.68,0.5115083075595195,0.6097856,0.4672184
Ehbp1,3.1942682,0.425761,0.0014018583060141359,0.027656338239794295,0.896,0.7732144141552183,1.4264256,1.2105318
Mphosph9,3.1911273,0.45233265,0.0014171876779196487,0.027938248646882585,0.688,0.5227289074300511,0.56998116,0.44562963
Htt,3.1891763,0.42646325,0.0014267885517251565,0.028067335137150876,0.8,0.6247932100985398,0.7790781,0.6300044
Scaf1,3.189054,0.65841085,0.0014273923082137202,0.028067335137150876,0.408,0.24462346256203696,0.2159981,0.1421551
Slc9a8,3.189004,0.5479453,0.0014276393673803255,0.028067335137150876,0.472,0.30615694454434295,0.26567692,0.18908933
Katnbl1,3.1889484,0.4521165,0.0014279139237992277,0.028067335137150876,0.568,0.39894267424296914,0.36207733,0.27682048
Atr,3.188209,0.40534434,0.0014315701559221273,0.028118633106452896,0.584,0.41095447025821763,0.3809231,0.30015662
Cep290,3.1877031,0.45105347,0.001434076758793528,0.028147291825260847,0.552,0.3881176724447961,0.3551164,0.27145877
Inpp5a,3.1859188,0.51231706,0.0014429510731974015,0.028300799515922757,0.52,0.3676904265266489,0.34191743,0.25137946
Dido1,3.183523,0.35163218,0.0014549460466638264,0.02851524454694166,0.72,0.5210745882183702,0.52223575,0.43012714
Arid1a,3.182489,0.36118338,0.00146015086352777,0.028596394827253048,0.768,0.5775731856433863,0.65244585,0.5402437
Ube2j2,3.180549,0.5605244,0.0014699632233101166,0.028767597822536663,0.48,0.3020930734373876,0.26508173,0.18715607
Rab36,3.1776083,0.795875,0.001484952306598561,0.029039787829915092,0.392,0.2316766165575775,0.2031962,0.12202179
Ngly1,3.1772304,0.41051185,0.0014868892514793635,0.02905651940890945,0.544,0.36646766884845,0.32016844,0.2499092
Cryzl1,3.176691,0.46124867,0.0014896562753683475,0.02908943613310138,0.664,0.4856865424728476,0.49066043,0.3784847
Tia1,3.1764188,0.4173806,0.0014910558532649964,0.02909562147947019,0.896,0.7260303531611882,1.1450813,0.95720667
Ssh1,3.1760795,0.75671566,0.001492799877835481,0.029108514308736844,0.4,0.23840178378767174,0.22010498,0.13603014
Tfdp1,3.175068,0.64457494,0.0014980145362938212,0.029189014206102232,0.456,0.29403725814572396,0.25386167,0.16962798
Atosa,3.1717603,0.4002779,0.001515179799229807,0.029488625692346625,0.736,0.5476156225275121,0.61473995,0.49678683
Taf2,3.1716826,0.50545955,0.0015155858608533936,0.029488625692346625,0.568,0.4076098683737323,0.37635186,0.27906916
Prelid3a,3.1707153,0.5738253,0.0015206409989063972,0.029559589806524893,0.504,0.33496367690426526,0.29225618,0.20542851
Pdcd4,3.1703706,0.32604703,0.0015224460047991726,0.029559589806524893,0.76,0.5842983528734805,0.66303205,0.5598386
Pitpna,3.170354,0.39307654,0.0015225333938306829,0.029559589806524893,0.768,0.5819247644393296,0.67141706,0.5474073
Pfkfb4,3.1693368,0.85870296,0.001527872870318215,0.029637451766063687,0.368,0.20862403797741494,0.20038666,0.1154272
Ldlrad4,3.16917,0.46997207,0.0015287498380262103,0.029637451766063687,0.912,0.743616485650579,1.4085746,1.1727912
Arnt2,3.1672688,0.36392313,0.0015387800918006576,0.0298103973083516,0.808,0.5755592318204704,0.7163659,0.5952895
Tsnax,3.1650841,0.5341407,0.001550380907498448,0.030013497827437532,0.504,0.3360425807379702,0.29929107,0.21587047
Bmerb1,3.164167,0.4097207,0.0015552754415524253,0.03008657387653972,0.776,0.5954829892828886,0.73308814,0.5956007
Tmed8,3.1634831,0.54086566,0.0015589333470234356,0.03013563959317965,0.464,0.29213119470617854,0.24154526,0.17210008
Trnau1ap,3.1627495,0.896514,0.0015628677156732263,0.030189975212177995,0.344,0.1827663094296195,0.18067801,0.10109153
Insyn2b,3.1622658,1.325524,0.0015654658190091312,0.0302184386183731,0.24,0.073221606847443,0.12571844,0.05207223
Tmem178b,3.1617267,0.6334173,0.0015683672434292813,0.030252712010728492,0.952,0.7847586851758613,1.9184262,1.5572053
Rprd2,3.1598756,0.37097102,0.001578365521043198,0.030423731384814006,0.72,0.5315039919441847,0.5443772,0.4443528
Ano6,3.1588137,0.40837482,0.0015841267182943046,0.030512892416177752,0.76,0.5304970150327267,0.60708815,0.48809427
Zfp157,3.1583247,0.4581972,0.0015867876012577785,0.0305422513222038,0.536,0.3626555419693591,0.30979082,0.23454088
Fdft1,3.1576743,0.7959859,0.0015903317384155411,0.030578917926652176,0.4,0.23976839531036467,0.25647876,0.15562743
Gm15997,3.1575575,1.2074846,0.0015909686364517955,0.030578917926652176,0.288,0.12633963892685032,0.1377905,0.062009677
Sdhaf3,3.1565735,0.51650685,0.0015963461145821472,0.030660343172853675,0.424,0.2536502913040351,0.21019655,0.15145434
Mapre1,3.1551282,0.39044192,0.0016042755806042433,0.030777772209805092,0.504,0.329029705818888,0.27620995,0.21728358
Pkd1,3.1549337,0.4093707,0.001605345773176067,0.030777772209805092,0.768,0.5952672085161476,0.7106782,0.57637876
Klhl22,3.1534662,0.51389265,0.0016134392796961806,0.030900294686697343,0.576,0.4244048047184061,0.4031388,0.29841742
Zranb2,3.1520376,0.42610136,0.0016213542465515877,0.03102976396356208,0.832,0.6510105732575703,0.86396956,0.70386773
Zfp260,3.150859,0.39803937,0.0016279102053539751,0.031133058518050757,0.552,0.3637704092641876,0.32016653,0.25182596
Crocc,3.1497416,0.61983037,0.0016341485187549782,0.031230135632251965,0.448,0.280047471768683,0.23713978,0.16054626
Rsrc2,3.1482687,0.36669886,0.001642406784352043,0.03134982049690258,0.808,0.6060202833920737,0.6954207,0.5760985
Sec24a,3.1481352,0.46355805,0.0016431565961231985,0.03134982049690258,0.648,0.4833489174998202,0.49535054,0.3817887
Med13,3.1479518,0.40389818,0.0016441881016484674,0.03134982049690258,0.888,0.681507588290297,0.9302617,0.7702464
Usp33,3.147407,0.4007862,0.0016472548737539435,0.03134982049690258,0.768,0.575019779903618,0.6541155,0.53030705
Cltb,3.1473792,0.43555474,0.0016474114827549852,0.03134982049690258,0.504,0.3284902539020355,0.28778824,0.22039954
Ncoa7,3.1473792,0.4486058,0.0016474114827549852,0.03134982049690258,0.872,0.6620513558224843,0.9633618,0.7827233
