names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CT SUB Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Sumo1,3.0647726,0.3807548,0.002178354732659708,0.03915210144920827,0.5805084745762712,0.4940241920924355,0.5032267,0.4070195
Scaper,3.0605366,0.2965737,0.0022094076702305248,0.03968367921062447,0.826271186440678,0.7167719805018956,1.050757,0.92196715
Rnf180,3.0567057,0.4638605,0.0022378378124703314,0.04016746961995845,0.538135593220339,0.47322621411807186,0.5429572,0.4205644
Kcnc4,3.050528,1.0111078,0.0022843940330717254,0.040975746107234486,0.3008474576271186,0.20974905217548295,0.23170353,0.12166248
Gm39469,3.0464094,0.5894192,0.002315922648692468,0.041485894380244415,0.4194915254237288,0.33962809171330566,0.3034188,0.21155041
Sptbn2,3.0459838,0.3622504,0.0023192036391677406,0.04150109690265836,0.5889830508474576,0.5175302401155443,0.55259985,0.45358533
Myl12b,3.0458987,0.39101458,0.0023198603478895743,0.04150109690265836,0.4533898305084746,0.36898357104170426,0.35415396,0.28071976
Gpr176,3.0442286,0.6439828,0.0023327788426419317,0.041704436128934604,0.3940677966101695,0.31066979599205635,0.32458454,0.21944918
Fam110b,3.043884,0.37706596,0.002335452250213544,0.04172446939045075,0.597457627118644,0.5379310344827586,0.6026591,0.49272424
Trio,3.0436163,0.33870554,0.0023375300072721672,0.04173384139229444,0.8813559322033898,0.7633146777396642,1.372373,1.2025275
Gnao1,3.0379453,0.2563082,0.002381972309422263,0.04247086659202137,0.9110169491525424,0.7743636035385448,1.246874,1.1235816
Lztr1,3.0367332,0.605469,0.0023915704659607387,0.042613725742947646,0.4067796610169492,0.3278209063007763,0.3009515,0.2076585
Zdhhc1,3.033555,0.8080722,0.0024169059073661323,0.04300812035160793,0.3601694915254237,0.2796894746344105,0.26749507,0.16140667
Gucy1a2,3.031435,0.37598905,0.0024339433201619113,0.04322541772158001,0.8432203389830508,0.6981043509658783,1.2224427,1.045876
Flrt1,3.0237694,0.9201632,0.0024964663682098755,0.04421888682518085,0.3008474576271186,0.2103989889871818,0.22234611,0.12361976
Gm44643,3.0219169,0.8801601,0.002511795207271054,0.04446109171236707,0.3686440677966102,0.2951435277125835,0.30899423,0.1795737
Scml4,3.0184186,1.3068935,0.0025409772669278954,0.04488892778589911,0.2584745762711864,0.16540891857736054,0.21548462,0.09275487
Far2,3.015504,0.49758723,0.0025655264481966224,0.045292835521053385,0.4872881355932203,0.4233616176205091,0.4383315,0.32904825
Tox,3.011223,0.49995548,0.002601975355158088,0.04590615744786462,0.5169491525423728,0.41321538183787687,0.7485728,0.58094454
Ppp6r2,3.006383,0.27303925,0.0026437573631112586,0.04655090763458342,0.6822033898305084,0.6274778840946019,0.7230234,0.63008565
Tmem91,3.0062735,1.2522168,0.002644709233526674,0.04655090763458342,0.24152542372881355,0.1397725221159054,0.17241617,0.07603031
Cdk12,3.004644,0.29462123,0.002658918629359329,0.046716089244366,0.7457627118644068,0.6829391586929049,0.8991946,0.7831628
Sec24b,3.0042467,0.32876703,0.0026623931734760633,0.046726652234684404,0.6398305084745762,0.5904675934284167,0.6561361,0.55294156
B3gat1,3.0012996,0.37386358,0.0026882984748082717,0.04715050915019469,0.5550847457627118,0.4893663116085936,0.4956771,0.40221822
Gpr155,2.9986608,0.4297808,0.0027116909193145395,0.04752976842921179,0.4915254237288136,0.4248059216465066,0.41476405,0.32323587
Ube2k,2.9976554,0.2965301,0.002720651140744032,0.04760064576138454,0.8347457627118644,0.7241379310344828,1.0226449,0.8959796
Edem3,2.9976108,0.39656752,0.0027210491957382456,0.04760064576138454,0.5508474576271186,0.4773785881928146,0.4589856,0.36636478
Srcap,2.996727,0.31369194,0.0027289489068141244,0.047701489271817485,0.6610169491525424,0.5868207257627731,0.6437861,0.54643077
Fancl,2.995065,0.6278672,0.0027438629479091515,0.0479061711568024,0.3940677966101695,0.3164831196966962,0.30228356,0.20571426
Kcnq1ot1,2.9945867,0.42060316,0.002748169059539469,0.04795019651287372,0.940677966101695,0.8023831016428958,1.8410726,1.6018397
Apbb1,2.9934435,0.57585657,0.0027584849537285318,0.048098955682469594,0.4025423728813559,0.3271709694890774,0.31681213,0.22319922
Cpeb2,2.9915302,0.28870884,0.002775830451182456,0.04837001570899649,0.6822033898305084,0.595414334717458,0.716653,0.619271
Dcun1d4,2.9900546,0.45048815,0.0027892750377377464,0.04854133436788423,0.4872881355932203,0.42776674489980143,0.40256935,0.3094856
Mtf2,2.9887211,0.3261931,0.0028014780179728602,0.048690630234754693,0.711864406779661,0.6200397183607149,0.74870753,0.6359313
Fzd3,2.9884899,0.34419262,0.002803597160716715,0.04869596361244869,0.5635593220338984,0.48636938075464886,0.4890311,0.40337062
Pik3ca,2.985186,0.3455783,0.002834057717485295,0.04919323699536814,0.5677966101694916,0.5119696696154541,0.5146768,0.4250872
